,KMEANS_CLASSES,peak_frequency_time_SPECTROGRAM,peak_frequency_SPECTROGRAM,peak_frequency_WELCH,SNR,start_time,end_time,low_freq,high_freq,class,class_prob,det_prob,individual,event,sampling_rate,input_file
108,LF,2.346066666666667,27000.0,26880.000000000004,0.3796586531576273,2.3435,2.3496,27187,41545,Eptesicus serotinus,0.005,0.021,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
109,HF,2.3631333333333333,77250.0,73920.0,0.6170106850400274,2.3585,2.3987,68437,82683,Rhinolophus ferrumequinum,0.021,0.021,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
110,LF,2.5357000000000007,23250.0,24000.0,0.4776733612271142,2.5295,2.5378,23750,31910,Plecotus austriacus,0.009,0.023,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
111,HF,2.552633333333333,77250.0,79680.0,0.00559062241824739,2.5355,2.5737,68437,82195,Rhinolophus ferrumequinum,0.021,0.021,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
112,LF,2.5526000000000004,21750.0,22080.0,0.46281291293119176,2.5455,2.5564,22031,26621,Nyctalus leisleri,0.011,0.021,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
113,LF,2.561466666666667,30750.0,27839.999999999996,0.695528216164404,2.5585,2.5677,28046,35688,Eptesicus serotinus,0.01,0.022,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
114,LF,2.5798333333333336,23250.0,23040.0,0.2735656547652058,2.5735,2.584,22890,28367,Nyctalus leisleri,0.009,0.021,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
115,HF,2.6019666666666663,73500.0,73920.0,-0.47579203144652193,2.5885,2.6292,68437,83247,Rhinolophus ferrumequinum,0.023,0.023,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
116,HF,2.6905666666666663,78000.0,70080.0,0.10122788020569681,2.6565,2.6941,68437,82072,Rhinolophus ferrumequinum,0.023,0.023,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
117,LF,2.702066666666667,38250.0,27839.999999999996,0.8534329176759847,2.7005,2.7076,27187,40629,Eptesicus serotinus,0.006,0.023,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
118,HF,2.741966666666667,39750.0,39360.0,-1.2453496415835972,2.7365,2.7502,38359,41821,Pipistrellus nathusii,0.016,0.028,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
119,HF,2.762966666666667,45750.0,41280.0,0.9426967991704445,2.7565,2.7657,38359,45740,Barbastellus barbastellus,0.007,0.022,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
120,LF,2.7991000000000006,28500.0,27839.999999999996,1.6292222773864133,2.7915,2.8019,28046,35302,Eptesicus serotinus,0.012,0.024,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
121,HF,2.826866666666667,73500.0,70080.0,0.5541151763869865,2.7945,2.8338,68437,82348,Rhinolophus ferrumequinum,0.021,0.021,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
122,LF,2.8017333333333334,22500.0,23040.0,1.2846826923649068,2.7965,2.8046,23750,32562,Plecotus austriacus,0.011,0.026,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
123,HF,2.915766666666667,75000.0,74880.0,0.02329625010685161,2.8945,2.9309,68437,82041,Rhinolophus ferrumequinum,0.025,0.025,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
124,HF,2.952166666666667,72750.0,69120.0,0.3318036572546245,2.9175,2.9545,68437,82231,Rhinolophus ferrumequinum,0.03,0.03,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
125,LF,2.940833333333333,27750.0,25920.0,0.9515136744009812,2.9385,2.946,26328,35820,Eptesicus serotinus,0.007,0.021,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
126,HF,2.953266666666667,75750.0,72000.0,0.4628973083575121,2.9505,2.9879,68437,81901,Rhinolophus ferrumequinum,0.022,0.022,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
127,HF,2.9775333333333336,72000.0,71040.0,0.09215713202883608,2.9765,3.0133,68437,81535,Rhinolophus ferrumequinum,0.022,0.023,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
128,LF,2.997833333333334,28500.0,27839.999999999996,0.473801610707974,2.9935,3.0025,28046,37121,Eptesicus serotinus,0.008,0.021,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
129,HF,3.022500000000001,72750.0,70080.0,0.28698576950975646,2.9965,3.034,68437,82065,Rhinolophus ferrumequinum,0.021,0.021,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
130,HF,3.000266666666667,53250.0,52800.00000000001,2.4783269516056947,2.9965,3.0049,50390,56958,Pipistrellus pipistrellus,0.027,0.03,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
131,HF,3.0222000000000007,72750.0,70080.0,0.05740538313918024,3.0085,3.0478,68437,82218,Rhinolophus ferrumequinum,0.022,0.022,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
132,HF,3.0783333333333336,75750.0,78720.0,-0.34229278155491316,3.0465,3.0875,68437,82144,Rhinolophus ferrumequinum,0.025,0.025,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
133,HF,3.089733333333334,51750.0,52800.00000000001,1.1511332864199153,3.0855,3.0946,50390,55942,Pipistrellus pipistrellus,0.018,0.022,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
134,LF,3.1135333333333337,25500.0,25920.0,0.5501704707512554,3.1065,3.1163,26328,34773,Eptesicus serotinus,0.013,0.031,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
135,LF,3.124633333333333,23250.0,23040.0,0.9860243376525191,3.1235,3.1322,22890,29891,Plecotus austriacus,0.01,0.023,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
136,LF,3.1389,21000.0,22080.0,0.6220263985331047,3.1325,3.1441,22031,25570,Nyctalus leisleri,0.012,0.021,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
137,HF,3.142366666666667,69750.0,72960.0,-0.42897723153271866,3.1385,3.1748,68437,81541,Rhinolophus ferrumequinum,0.023,0.023,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
138,LF,3.1505333333333336,25500.0,23040.0,0.27801665073745807,3.1405,3.1508,23750,29199,Nyctalus leisleri,0.009,0.021,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
139,LF,3.1991666666666667,35250.0,33600.0,-0.21251290797825345,3.1925,3.2015,28046,38911,Eptesicus serotinus,0.009,0.021,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
140,LF,3.2213333333333334,30000.0,29760.0,1.0651753115502707,3.2175,3.227,28906,38845,Eptesicus serotinus,0.011,0.024,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
141,HF,3.2203333333333335,78000.0,72000.0,0.9848533195329222,3.2195,3.2565,68437,82109,Rhinolophus ferrumequinum,0.022,0.022,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
142,HF,3.3367333333333336,78000.0,72960.0,0.2005578583533836,3.3085,3.3426,68437,80507,Rhinolophus ferrumequinum,0.022,0.023,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
143,HF,3.3208666666666664,36000.0,45120.0,1.7332779060060044,3.3145,3.3238,35781,46437,Barbastellus barbastellus,0.013,0.056,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
144,HF,3.3386,72750.0,72000.0,0.38296276715408256,3.3285,3.3679,68437,81795,Rhinolophus ferrumequinum,0.021,0.021,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
145,HF,3.382733333333333,75000.0,73920.0,0.3225292359168363,3.3785,3.4226,68437,83167,Rhinolophus ferrumequinum,0.031,0.031,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
146,LF,3.4011333333333336,22500.0,22080.0,0.5574424199197173,3.4005,3.4097,22031,28325,Plecotus austriacus,0.009,0.025,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
147,LF,3.4438,22500.0,22080.0,1.0570195842294552,3.4395,3.4497,22031,27436,Nyctalus leisleri,0.009,0.022,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
148,HF,3.4944333333333337,81750.0,81600.0,-0.41725613552165114,3.4535,3.4959,68437,83124,Rhinolophus ferrumequinum,0.023,0.023,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
149,LF,3.491366666666667,25500.0,24000.0,0.8657572987686499,3.4905,3.4983,23750,32191,Plecotus austriacus,0.008,0.021,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
150,HF,3.5435333333333334,71250.0,71040.0,0.4171890421380034,3.5185,3.5558,68437,82320,Rhinolophus ferrumequinum,0.023,0.023,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
151,LF,3.5264,23250.0,24000.0,0.8769287618644521,3.5225,3.5296,24609,34689,Plecotus austriacus,0.007,0.021,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
152,LF,3.5475,30000.0,27839.999999999996,0.9596262159664084,3.5435,3.5505,28046,44159,Eptesicus serotinus,0.009,0.027,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
153,HF,3.5651000000000006,71250.0,71040.0,0.47024214631154165,3.5605,3.5949,68437,81175,Rhinolophus ferrumequinum,0.021,0.021,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
154,HF,3.6109333333333336,76500.0,70080.0,-0.18132764492680573,3.5745,3.6144,68437,81703,Rhinolophus ferrumequinum,0.022,0.022,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
155,HF,3.611333333333333,70500.0,75840.0,-0.9466757212759611,3.5965,3.6335,68437,81743,Rhinolophus ferrumequinum,0.021,0.021,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
156,LF,3.6370333333333336,28500.0,28800.0,0.9588754260192812,3.6315,3.6393,28046,41218,Eptesicus serotinus,0.008,0.023,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
157,HF,3.6714,70500.0,72960.0,0.5046724496420496,3.6595,3.6971,68437,81460,Rhinolophus ferrumequinum,0.023,0.023,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
158,HF,3.6859000000000006,71250.0,71040.0,0.18509975984705207,3.6835,3.7236,68437,82140,Rhinolophus ferrumequinum,0.021,0.021,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
159,HF,3.7271333333333336,69750.0,71040.0,-0.4971279866970486,3.7195,3.7532,68437,80517,Rhinolophus ferrumequinum,0.021,0.021,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
160,HF,3.7309333333333337,77250.0,71040.0,-0.04519444884020932,3.7275,3.7654,68437,82064,Rhinolophus ferrumequinum,0.023,0.023,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
161,LF,3.7390666666666665,20250.0,20160.0,0.5944977862950513,3.7375,3.7481,15156,20954,Nyctalus noctula,0.017,0.029,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
162,LF,3.7559333333333336,30750.0,29760.0,1.4662589089142148,3.7545,3.7629,28046,40525,Eptesicus serotinus,0.009,0.023,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
163,HF,3.777266666666667,69750.0,79680.0,0.44810285303287783,3.7705,3.8109,68437,82692,Rhinolophus ferrumequinum,0.021,0.021,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
164,LF,3.7777333333333334,29250.0,31680.0,0.7812656889292757,3.7765,3.7851,28906,38946,Eptesicus serotinus,0.007,0.021,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
165,LF,3.8035333333333337,22500.0,23040.0,-0.2744444345972675,3.7925,3.8053,23750,28824,Nyctalus leisleri,0.016,0.033,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
166,LF,3.8396666666666666,30750.0,30720.0,1.4846851835913095,3.8385,3.846,28046,38957,Eptesicus serotinus,0.007,0.022,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
167,HF,3.8547000000000007,40500.0,40320.0,1.1596793204463545,3.8475,3.8583,39218,43909,Pipistrellus nathusii,0.012,0.023,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
168,HF,3.899,71250.0,70080.0,-0.08893084921347907,3.8695,3.907,68437,82375,Rhinolophus ferrumequinum,0.021,0.021,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
169,LF,3.892833333333334,29250.0,28800.0,0.13582672053887215,3.8885,3.8975,28046,39237,Eptesicus serotinus,0.008,0.022,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
170,LF,3.901833333333334,21000.0,22080.0,0.7558036963456705,3.8995,3.9175,21171,24311,Nyctalus leisleri,0.015,0.025,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
171,LF,3.9146000000000005,21750.0,22080.0,-1.2045976340146918,3.9085,3.9204,22890,27445,Nyctalus leisleri,0.012,0.022,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
172,LF,3.9292666666666665,23250.0,23040.0,1.1123906122207816,3.9265,3.9394,22890,26546,Nyctalus leisleri,0.013,0.022,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
173,HF,3.941866666666667,71250.0,73920.0,0.17945784495681547,3.9285,3.9658,68437,81663,Rhinolophus ferrumequinum,0.022,0.022,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
174,HF,3.954533333333334,80250.0,78720.0,0.10090086556591389,3.9525,3.9918,68437,82352,Rhinolophus ferrumequinum,0.022,0.022,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
175,LF,4.0042333333333335,21750.0,22080.0,-0.41326080839772217,4.0015,4.0121,21171,26190,Nyctalus leisleri,0.013,0.027,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
176,HF,4.030366666666667,75750.0,72000.0,-0.6951432236072617,4.0015,4.0338,68437,79661,Rhinolophus ferrumequinum,0.032,0.033,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
177,HF,4.030966666666666,81750.0,77760.0,-0.25463237381216136,4.0085,4.0472,68437,81295,Rhinolophus ferrumequinum,0.023,0.023,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
178,HF,4.076499999999999,82500.0,70080.0,0.41040850485351843,4.0545,4.096,68437,82603,Rhinolophus ferrumequinum,0.023,0.023,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
179,LF,4.066166666666667,27750.0,31680.0,0.3272120169028763,4.0625,4.071,28046,38817,Eptesicus serotinus,0.008,0.022,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
180,HF,4.078966666666667,69750.0,69120.0,0.0787200148143978,4.0635,4.0987,68437,81368,Rhinolophus ferrumequinum,0.02,0.02,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
181,HF,4.1183000000000005,78000.0,69120.0,-0.30001511217425314,4.0895,4.1277,68437,80966,Rhinolophus ferrumequinum,0.019,0.019,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
182,HF,4.144733333333333,72000.0,72960.0,0.3251880824966999,4.1135,4.1516,68437,81371,Rhinolophus ferrumequinum,0.021,0.021,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
183,HF,4.155366666666667,72750.0,71040.0,0.4825289661410004,4.1495,4.1873,68437,81994,Rhinolophus ferrumequinum,0.02,0.02,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
184,HF,4.186166666666667,78000.0,71040.0,-0.02797964125066131,4.1725,4.2095,68437,81865,Rhinolophus ferrumequinum,0.019,0.019,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
185,HF,4.185833333333333,50250.0,49920.0,1.838930129659855,4.1825,4.189,49531,57863,Pipistrellus pipistrellus,0.016,0.021,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
186,HF,4.2007,69750.0,71040.0,-0.321350875932404,4.1835,4.2228,68437,81779,Rhinolophus ferrumequinum,0.022,0.023,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
187,LF,4.1908666666666665,32250.0,32640.000000000004,0.04243960160971777,4.1895,4.1968,28906,42323,Eptesicus serotinus,0.007,0.023,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
188,HF,4.230133333333334,72750.0,70080.0,-0.6826478590185341,4.2125,4.2502,68437,81862,Rhinolophus ferrumequinum,0.02,0.02,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
189,LF,4.2190666666666665,28500.0,26880.000000000004,1.03048894397801,4.2145,4.2256,27187,33493,Eptesicus serotinus,0.011,0.023,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
190,HF,4.229999999999999,72750.0,72960.0,-0.09008606615772383,4.2265,4.2655,68437,81611,Rhinolophus ferrumequinum,0.022,0.022,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
191,HF,4.267900000000001,74250.0,72960.0,0.18061952228653733,4.2365,4.2756,68437,82380,Rhinolophus ferrumequinum,0.023,0.023,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
