Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Manually-Verified Phonic Group	peak_frequency_time_SPECTROGRAM	peak_frequency_SPECTROGRAM	peak_frequency_WELCH	SNR	class	class_prob	det_prob	individual	Annotation	sampling_rate	input_file
160	Spectrogram 1	1	1198.699500000	1198.706100000	28906.000	52564.000	HF	1198.7039	42000.0	42240.0	16.810039622538195	Myotis daubentonii	0.012	0.024	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
161	Waveform 1	1	1199.126500000	1199.134400000	54687.000	59774.000	HF	1199.130766666667	57000.0	54719.99999999999	6.46285241199748	Pipistrellus pygmaeus	0.056	0.059	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
161	Spectrogram 1	1	1199.126500000	1199.134400000	54687.000	59774.000	HF	1199.130766666667	57000.0	54719.99999999999	6.46285241199748	Pipistrellus pygmaeus	0.056	0.059	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
162	Waveform 1	1	1199.592500000	1199.598300000	29765.000	58600.000	HF	1199.5977	40500.0	40320.0	19.244518231871066	Myotis daubentonii	0.014	0.027	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
162	Spectrogram 1	1	1199.592500000	1199.598300000	29765.000	58600.000	HF	1199.5977	40500.0	40320.0	19.244518231871066	Myotis daubentonii	0.014	0.027	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
163	Waveform 1	1	1199.920500000	1199.926200000	29765.000	55042.000	HF	1199.9223	40500.0	40320.0	10.79180458736117	Myotis daubentonii	0.013	0.026	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
163	Spectrogram 1	1	1199.920500000	1199.926200000	29765.000	55042.000	HF	1199.9223	40500.0	40320.0	10.79180458736117	Myotis daubentonii	0.013	0.026	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
164	Waveform 1	1	1200.097500000	1200.107500000	39218.000	47737.000	HF	1200.102	45750.0	44160.0	5.406096508039907	Pipistrellus nathusii	0.167	0.193	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
164	Spectrogram 1	1	1200.097500000	1200.107500000	39218.000	47737.000	HF	1200.102	45750.0	44160.0	5.406096508039907	Pipistrellus nathusii	0.167	0.193	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
165	Waveform 1	1	1208.535500000	1208.542200000	49531.000	58515.000	HF	1208.5398	47250.0	48960.0	16.970591642938537	Pipistrellus pipistrellus	0.013	0.027	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
165	Spectrogram 1	1	1208.535500000	1208.542200000	49531.000	58515.000	HF	1208.5398	47250.0	48960.0	16.970591642938537	Pipistrellus pipistrellus	0.013	0.027	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
166	Waveform 1	1	1208.722500000	1208.730400000	56406.000	61680.000	HF	1208.726766666667	61500.0	53760.00000000001	5.570249344233101	Pipistrellus pygmaeus	0.048	0.049	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
166	Spectrogram 1	1	1208.722500000	1208.730400000	56406.000	61680.000	HF	1208.726766666667	61500.0	53760.00000000001	5.570249344233101	Pipistrellus pygmaeus	0.048	0.049	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
167	Waveform 1	1	1208.930500000	1208.937100000	52109.000	57371.000	HF	1208.9337333333333	54000.0	53760.00000000001	13.953270133854314	Pipistrellus pipistrellus	0.021	0.038	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
167	Spectrogram 1	1	1208.930500000	1208.937100000	52109.000	57371.000	HF	1208.9337333333333	54000.0	53760.00000000001	13.953270133854314	Pipistrellus pipistrellus	0.021	0.038	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
168	Waveform 1	1	1209.019500000	1209.027500000	53828.000	58455.000	HF	1209.026	54750.0	53760.00000000001	12.33623471469848	Pipistrellus pygmaeus	0.023	0.026	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
168	Spectrogram 1	1	1209.019500000	1209.027500000	53828.000	58455.000	HF	1209.026	54750.0	53760.00000000001	12.33623471469848	Pipistrellus pygmaeus	0.023	0.026	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
169	Waveform 1	1	1209.112500000	1209.118800000	51250.000	57817.000	HF	1209.1160333333332	54750.0	52800.00000000001	23.469226576311897	Pipistrellus pygmaeus	0.015	0.031	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
169	Spectrogram 1	1	1209.112500000	1209.118800000	51250.000	57817.000	HF	1209.1160333333332	54750.0	52800.00000000001	23.469226576311897	Pipistrellus pygmaeus	0.015	0.031	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
170	Waveform 1	1	1209.206500000	1209.212700000	52109.000	57391.000	HF	1209.2089666666666	53250.0	52800.00000000001	12.471322519779912	Pipistrellus pygmaeus	0.014	0.027	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
170	Spectrogram 1	1	1209.206500000	1209.212700000	52109.000	57391.000	HF	1209.2089666666666	53250.0	52800.00000000001	12.471322519779912	Pipistrellus pygmaeus	0.014	0.027	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
171	Waveform 1	1	1209.293500000	1209.305700000	57265.000	63793.000	HF	1209.3028	54750.0	56640.0	8.608712988035784	Pipistrellus pygmaeus	0.03	0.031	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
171	Spectrogram 1	1	1209.293500000	1209.305700000	57265.000	63793.000	HF	1209.3028	54750.0	56640.0	8.608712988035784	Pipistrellus pygmaeus	0.03	0.031	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
172	Waveform 1	1	1209.388500000	1209.396200000	52968.000	61569.000	HF	1209.3929666666668	53250.0	53760.00000000001	9.630833387754452	Pipistrellus pygmaeus	0.045	0.05	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
172	Spectrogram 1	1	1209.388500000	1209.396200000	52968.000	61569.000	HF	1209.3929666666668	53250.0	53760.00000000001	9.630833387754452	Pipistrellus pygmaeus	0.045	0.05	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
173	Waveform 1	1	1209.665500000	1209.672000000	50390.000	58928.000	HF	1209.67	50250.0	52800.00000000001	25.073329350344597	Pipistrellus pipistrellus	0.033	0.064	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
173	Spectrogram 1	1	1209.665500000	1209.672000000	50390.000	58928.000	HF	1209.67	50250.0	52800.00000000001	25.073329350344597	Pipistrellus pipistrellus	0.033	0.064	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
174	Waveform 1	1	1209.752500000	1209.759200000	52968.000	60717.000	HF	1209.7568	53250.0	52800.00000000001	17.99847131439286	Pipistrellus pygmaeus	0.027	0.034	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
174	Spectrogram 1	1	1209.752500000	1209.759200000	52968.000	60717.000	HF	1209.7568	53250.0	52800.00000000001	17.99847131439286	Pipistrellus pygmaeus	0.027	0.034	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
175	Waveform 1	1	1209.837500000	1209.847800000	58125.000	65617.000	HF	1209.8452	57750.0	57600.0	14.104943533374517	Pipistrellus pygmaeus	0.042	0.042	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
175	Spectrogram 1	1	1209.837500000	1209.847800000	58125.000	65617.000	HF	1209.8452	57750.0	57600.0	14.104943533374517	Pipistrellus pygmaeus	0.042	0.042	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
176	Waveform 1	1	1209.912500000	1209.921600000	53828.000	58661.000	HF	1209.9167333333332	53250.0	52800.00000000001	12.924438797432192	Pipistrellus pygmaeus	0.041	0.045	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
176	Spectrogram 1	1	1209.912500000	1209.921600000	53828.000	58661.000	HF	1209.9167333333332	53250.0	52800.00000000001	12.924438797432192	Pipistrellus pygmaeus	0.041	0.045	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
177	Waveform 1	1	1210.240500000	1210.245900000	28906.000	71376.000	HF	1210.2437666666667	44250.0	44160.0	10.0066251331992	Myotis brandtii	0.017	0.038	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
177	Spectrogram 1	1	1210.240500000	1210.245900000	28906.000	71376.000	HF	1210.2437666666667	44250.0	44160.0	10.0066251331992	Myotis brandtii	0.017	0.038	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
178	Waveform 1	1	1210.457500000	1210.463100000	29765.000	71408.000	HF	1210.4617333333333	41250.0	46080.0	7.501433319706755	Myotis brandtii	0.023	0.043	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
178	Spectrogram 1	1	1210.457500000	1210.463100000	29765.000	71408.000	HF	1210.4617333333333	41250.0	46080.0	7.501433319706755	Myotis brandtii	0.023	0.043	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
179	Waveform 1	1	1210.923500000	1210.929000000	29765.000	70206.000	HF	1210.9266666666667	45750.0	46080.0	8.59649022929857	Myotis brandtii	0.025	0.043	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
179	Spectrogram 1	1	1210.923500000	1210.929000000	29765.000	70206.000	HF	1210.9266666666667	45750.0	46080.0	8.59649022929857	Myotis brandtii	0.025	0.043	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
180	Waveform 1	1	1210.981500000	1210.987000000	28906.000	76451.000	HF	1210.9835	46500.0	45120.0	12.142647389232383	Myotis brandtii	0.025	0.062	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
180	Spectrogram 1	1	1210.981500000	1210.987000000	28906.000	76451.000	HF	1210.9835	46500.0	45120.0	12.142647389232383	Myotis brandtii	0.025	0.062	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
181	Waveform 1	1	1211.054500000	1211.062200000	51250.000	55798.000	HF	1211.0578	53250.0	52800.00000000001	11.974429762053171	Pipistrellus pygmaeus	0.028	0.041	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
181	Spectrogram 1	1	1211.054500000	1211.062200000	51250.000	55798.000	HF	1211.0578	53250.0	52800.00000000001	11.974429762053171	Pipistrellus pygmaeus	0.028	0.041	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
182	Waveform 1	1	1211.135500000	1211.140900000	28906.000	69799.000	HF	1211.1399333333334	45000.0	44160.0	19.192408558601933	Myotis brandtii	0.019	0.039	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
182	Spectrogram 1	1	1211.135500000	1211.140900000	28906.000	69799.000	HF	1211.1399333333334	45000.0	44160.0	19.192408558601933	Myotis brandtii	0.019	0.039	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
183	Waveform 1	1	1213.244500000	1213.250900000	50390.000	54933.000	HF	1213.2467666666666	52500.0	49920.0	5.611051813464777	Pipistrellus pipistrellus	0.015	0.028	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
183	Spectrogram 1	1	1213.244500000	1213.250900000	50390.000	54933.000	HF	1213.2467666666666	52500.0	49920.0	5.611051813464777	Pipistrellus pipistrellus	0.015	0.028	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
184	Waveform 1	1	1214.397500000	1214.404200000	39218.000	46453.000	HF	1214.4006333333334	44250.0	43200.0	5.981846734868493	Barbastellus barbastellus	0.118	0.175	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
184	Spectrogram 1	1	1214.397500000	1214.404200000	39218.000	46453.000	HF	1214.4006333333334	44250.0	43200.0	5.981846734868493	Barbastellus barbastellus	0.118	0.175	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
185	Waveform 1	1	1227.706500000	1227.713200000	49531.000	54737.000	HF	1227.7108	48750.0	48960.0	6.188986400493713	Pipistrellus pipistrellus	0.016	0.031	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
185	Spectrogram 1	1	1227.706500000	1227.713200000	49531.000	54737.000	HF	1227.7108	48750.0	48960.0	6.188986400493713	Pipistrellus pipistrellus	0.016	0.031	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
186	Waveform 1	1	1228.404500000	1228.411100000	49531.000	53508.000	HF	1228.4065666666663	48750.0	48960.0	8.313811054026457	Pipistrellus pipistrellus	0.014	0.025	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
186	Spectrogram 1	1	1228.404500000	1228.411100000	49531.000	53508.000	HF	1228.4065666666663	48750.0	48960.0	8.313811054026457	Pipistrellus pipistrellus	0.014	0.025	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
187	Waveform 1	1	1229.262500000	1229.269000000	49531.000	52974.000	HF	1229.2658333333334	48000.0	48960.0	10.848434346037529	Pipistrellus pipistrellus	0.015	0.023	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
187	Spectrogram 1	1	1229.262500000	1229.269000000	49531.000	52974.000	HF	1229.2658333333334	48000.0	48960.0	10.848434346037529	Pipistrellus pipistrellus	0.015	0.023	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
188	Waveform 1	1	1276.413500000	1276.419700000	49531.000	59128.000	HF	1276.4171333333334	52500.0	53760.00000000001	8.970361915949818	Pipistrellus pipistrellus	0.098	0.176	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
188	Spectrogram 1	1	1276.413500000	1276.419700000	49531.000	59128.000	HF	1276.4171333333334	52500.0	53760.00000000001	8.970361915949818	Pipistrellus pipistrellus	0.098	0.176	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
189	Waveform 1	1	1276.462500000	1276.467200000	46953.000	59412.000	HF	1276.4653	51750.0	51840.0	6.757507956468367	Pipistrellus pipistrellus	0.139	0.183	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
189	Spectrogram 1	1	1276.462500000	1276.467200000	46953.000	59412.000	HF	1276.4653	51750.0	51840.0	6.757507956468367	Pipistrellus pipistrellus	0.139	0.183	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
190	Waveform 1	1	1287.251500000	1287.258000000	29765.000	46071.000	HF	1287.256	42000.0	43200.0	11.494505321116538	Myotis daubentonii	0.011	0.025	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
190	Spectrogram 1	1	1287.251500000	1287.258000000	29765.000	46071.000	HF	1287.256	42000.0	43200.0	11.494505321116538	Myotis daubentonii	0.011	0.025	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
191	Waveform 1	1	1396.166500000	1396.170900000	48671.000	59915.000	HF	1396.1684333333333	55500.0	53760.00000000001	6.158642425226515	Pipistrellus pipistrellus	0.086	0.112	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
191	Spectrogram 1	1	1396.166500000	1396.170900000	48671.000	59915.000	HF	1396.1684333333333	55500.0	53760.00000000001	6.158642425226515	Pipistrellus pipistrellus	0.086	0.112	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
192	Waveform 1	1	1406.245500000	1406.250500000	50390.000	58254.000	HF	1406.248	53250.0	53760.00000000001	7.150080678553373	Pipistrellus pipistrellus	0.055	0.069	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
192	Spectrogram 1	1	1406.245500000	1406.250500000	50390.000	58254.000	HF	1406.248	53250.0	53760.00000000001	7.150080678553373	Pipistrellus pipistrellus	0.055	0.069	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
193	Waveform 1	1	1426.491500000	1426.498500000	29765.000	51251.000	HF	1426.494333333333	44250.0	45120.0	5.582083241384822	Myotis daubentonii	0.01	0.025	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
193	Spectrogram 1	1	1426.491500000	1426.498500000	29765.000	51251.000	HF	1426.494333333333	44250.0	45120.0	5.582083241384822	Myotis daubentonii	0.01	0.025	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
194	Waveform 1	1	1426.935500000	1426.941800000	29765.000	44644.000	LF	1426.9402	42000.0	39360.0	6.87893410157395	Barbastellus barbastellus	0.007	0.025	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
194	Spectrogram 1	1	1426.935500000	1426.941800000	29765.000	44644.000	LF	1426.9402	42000.0	39360.0	6.87893410157395	Barbastellus barbastellus	0.007	0.025	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
195	Waveform 1	1	1427.661500000	1427.668900000	27187.000	42168.000	LF	1427.6674333333333	42750.0	44160.0	7.647546987508579	Eptesicus serotinus	0.007	0.022	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
195	Spectrogram 1	1	1427.661500000	1427.668900000	27187.000	42168.000	LF	1427.6674333333333	42750.0	44160.0	7.647546987508579	Eptesicus serotinus	0.007	0.022	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
196	Waveform 1	1	1446.001500000	1446.008200000	30625.000	55695.000	HF	1446.0046333333332	45750.0	45120.0	10.68050476174644	Myotis daubentonii	0.007	0.024	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
196	Spectrogram 1	1	1446.001500000	1446.008200000	30625.000	55695.000	HF	1446.0046333333332	45750.0	45120.0	10.68050476174644	Myotis daubentonii	0.007	0.024	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
197	Waveform 1	1	1446.515500000	1446.523500000	53828.000	61809.000	HF	1446.5185	52500.0	53760.00000000001	6.62351659288892	Pipistrellus pygmaeus	0.049	0.051	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
197	Spectrogram 1	1	1446.515500000	1446.523500000	53828.000	61809.000	HF	1446.5185	52500.0	53760.00000000001	6.62351659288892	Pipistrellus pygmaeus	0.049	0.051	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
198	Waveform 1	1	1459.972500000	1459.978900000	49531.000	57036.000	HF	1459.9759333333334	48750.0	48000.0	9.227555476930588	Pipistrellus pipistrellus	0.038	0.056	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
198	Spectrogram 1	1	1459.972500000	1459.978900000	49531.000	57036.000	HF	1459.9759333333334	48750.0	48000.0	9.227555476930588	Pipistrellus pipistrellus	0.038	0.056	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
199	Waveform 1	1	1460.155500000	1460.162200000	53828.000	60466.000	HF	1460.1574666666668	53250.0	53760.00000000001	5.613912306104592	Pipistrellus pygmaeus	0.094	0.099	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
199	Spectrogram 1	1	1460.155500000	1460.162200000	53828.000	60466.000	HF	1460.1574666666668	53250.0	53760.00000000001	5.613912306104592	Pipistrellus pygmaeus	0.094	0.099	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
200	Waveform 1	1	1460.426500000	1460.432000000	29765.000	58680.000	HF	1460.430833333333	45000.0	45120.0	17.406981101438568	Myotis brandtii	0.012	0.027	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
200	Spectrogram 1	1	1460.426500000	1460.432000000	29765.000	58680.000	HF	1460.430833333333	45000.0	45120.0	17.406981101438568	Myotis brandtii	0.012	0.027	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
201	Waveform 1	1	1460.702500000	1460.708400000	30625.000	57417.000	HF	1460.7076	47250.0	45120.0	16.009718997605006	Myotis brandtii	0.008	0.025	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
201	Spectrogram 1	1	1460.702500000	1460.708400000	30625.000	57417.000	HF	1460.7076	47250.0	45120.0	16.009718997605006	Myotis brandtii	0.008	0.025	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
202	Waveform 1	1	1461.283500000	1461.289300000	49531.000	56418.000	HF	1461.2852	48000.0	48960.0	8.65456978807367	Pipistrellus pipistrellus	0.024	0.04	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
202	Spectrogram 1	1	1461.283500000	1461.289300000	49531.000	56418.000	HF	1461.2852	48000.0	48960.0	8.65456978807367	Pipistrellus pipistrellus	0.024	0.04	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
203	Waveform 1	1	1462.884500000	1462.900400000	19453.000	23984.000	LF	1462.8854333333334	20250.0	21120.0	11.38060129012409	Nyctalus noctula	0.043	0.075	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
203	Spectrogram 1	1	1462.884500000	1462.900400000	19453.000	23984.000	LF	1462.8854333333334	20250.0	21120.0	11.38060129012409	Nyctalus noctula	0.043	0.075	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
204	Waveform 1	1	1464.350500000	1464.373300000	24609.000	27689.000	LF	1464.364366666667	24000.0	24960.0	5.292140611602068	Nyctalus leisleri	0.081	0.156	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
204	Spectrogram 1	1	1464.350500000	1464.373300000	24609.000	27689.000	LF	1464.364366666667	24000.0	24960.0	5.292140611602068	Nyctalus leisleri	0.081	0.156	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
205	Waveform 1	1	1464.547500000	1464.570300000	23750.000	27870.000	LF	1464.5578666666668	25500.0	25920.0	6.429624014093776	Nyctalus leisleri	0.108	0.196	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
205	Spectrogram 1	1	1464.547500000	1464.570300000	23750.000	27870.000	LF	1464.5578666666668	25500.0	25920.0	6.429624014093776	Nyctalus leisleri	0.108	0.196	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
206	Waveform 1	1	1464.699500000	1464.704300000	53828.000	64963.000	HF	1464.7033666666666	55500.0	54719.99999999999	8.50983733494072	Pipistrellus pipistrellus	0.038	0.059	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
206	Spectrogram 1	1	1464.699500000	1464.704300000	53828.000	64963.000	HF	1464.7033666666666	55500.0	54719.99999999999	8.50983733494072	Pipistrellus pipistrellus	0.038	0.059	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
207	Waveform 1	1	1464.775500000	1464.781000000	55546.000	63683.000	HF	1464.7798333333333	57000.0	55679.99999999999	10.72032648894401	Pipistrellus pygmaeus	0.03	0.038	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
207	Spectrogram 1	1	1464.775500000	1464.781000000	55546.000	63683.000	HF	1464.7798333333333	57000.0	55679.99999999999	10.72032648894401	Pipistrellus pygmaeus	0.03	0.038	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
208	Waveform 1	1	1464.867500000	1464.873100000	55546.000	66654.000	HF	1464.8705666666667	56250.0	56640.0	8.200620587730288	Pipistrellus pygmaeus	0.039	0.042	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
208	Spectrogram 1	1	1464.867500000	1464.873100000	55546.000	66654.000	HF	1464.8705666666667	56250.0	56640.0	8.200620587730288	Pipistrellus pygmaeus	0.039	0.042	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
209	Waveform 1	1	1465.302500000	1465.309500000	56406.000	68407.000	HF	1465.3065	56250.0	56640.0	17.439351148351378	Pipistrellus pygmaeus	0.037	0.044	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
209	Spectrogram 1	1	1465.302500000	1465.309500000	56406.000	68407.000	HF	1465.3065	56250.0	56640.0	17.439351148351378	Pipistrellus pygmaeus	0.037	0.044	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
210	Waveform 1	1	1465.520500000	1465.525200000	54687.000	67956.000	HF	1465.5244666666667	56250.0	55679.99999999999	18.16580454940804	Pipistrellus pipistrellus	0.036	0.065	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
210	Spectrogram 1	1	1465.520500000	1465.525200000	54687.000	67956.000	HF	1465.5244666666667	56250.0	55679.99999999999	18.16580454940804	Pipistrellus pipistrellus	0.036	0.065	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
211	Waveform 1	1	1465.578500000	1465.584100000	56406.000	66938.000	HF	1465.5815666666667	60000.0	59520.0	14.23159092417663	Pipistrellus pygmaeus	0.057	0.092	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
211	Spectrogram 1	1	1465.578500000	1465.584100000	56406.000	66938.000	HF	1465.5815666666667	60000.0	59520.0	14.23159092417663	Pipistrellus pygmaeus	0.057	0.092	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
212	Waveform 1	1	1465.769500000	1465.775900000	54687.000	67131.000	HF	1465.7729333333334	58500.0	57600.0	15.98996957862452	Pipistrellus pipistrellus	0.044	0.078	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
212	Spectrogram 1	1	1465.769500000	1465.775900000	54687.000	67131.000	HF	1465.7729333333334	58500.0	57600.0	15.98996957862452	Pipistrellus pipistrellus	0.044	0.078	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
