,datetime_UTC,site_name,recover_folder,audiomoth_num,sd_card_num,file_path,file_metadata,file_status,audiomoth_temperature,audiomoth_battery,sample_rate,audiomoth_artist_ID,file_duration,Deployment notes
4981,2025-01-23 06:50:00,Carp Pond,recover-20250127,C,25,/mnt/ubna_data_04/recover-20250127/UBNA_025/20250123_065000.WAV,Recorded at 06:50:00 23/01/2025 (UTC) by AudioMoth 24F319055FDF2F5B at medium gain while battery was 3.9V and temperature was -4.8C.,Usable for detection,-4.8C,3.9V,192000,AudioMoth 24F319055FDF2F5B,300.001270833333,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
4982,2025-01-23 07:00:00,Carp Pond,recover-20250127,C,25,/mnt/ubna_data_04/recover-20250127/UBNA_025/20250123_070000.WAV,Recorded at 07:00:00 23/01/2025 (UTC) by AudioMoth 24F319055FDF2F5B at medium gain while battery was 3.9V and temperature was -5.3C.,Usable for detection,-5.3C,3.9V,192000,AudioMoth 24F319055FDF2F5B,300.001270833333,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
4983,2025-01-23 07:10:00,Carp Pond,recover-20250127,C,25,/mnt/ubna_data_04/recover-20250127/UBNA_025/20250123_071000.WAV,Recorded at 07:10:00 23/01/2025 (UTC) by AudioMoth 24F319055FDF2F5B at medium gain while battery was 3.9V and temperature was -5.0C.,Usable for detection,-5.0C,3.9V,192000,AudioMoth 24F319055FDF2F5B,300.001270833333,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
4984,2025-01-23 07:20:00,Carp Pond,recover-20250127,C,25,/mnt/ubna_data_04/recover-20250127/UBNA_025/20250123_072000.WAV,Recorded at 07:20:00 23/01/2025 (UTC) by AudioMoth 24F319055FDF2F5B at medium gain while battery was 3.9V and temperature was -5.3C.,Usable for detection,-5.3C,3.9V,192000,AudioMoth 24F319055FDF2F5B,300.001270833333,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
4985,2025-01-23 07:30:00,Carp Pond,recover-20250127,C,25,/mnt/ubna_data_04/recover-20250127/UBNA_025/20250123_073000.WAV,Recorded at 07:30:00 23/01/2025 (UTC) by AudioMoth 24F319055FDF2F5B at medium gain while battery was 3.9V and temperature was -5.0C.,Usable for detection,-5.0C,3.9V,192000,AudioMoth 24F319055FDF2F5B,300.001270833333,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
4986,2025-01-23 07:40:00,Carp Pond,recover-20250127,C,25,/mnt/ubna_data_04/recover-20250127/UBNA_025/20250123_074000.WAV,Recorded at 07:40:00 23/01/2025 (UTC) by AudioMoth 24F319055FDF2F5B at medium gain while battery was 3.9V and temperature was -5.8C.,Usable for detection,-5.8C,3.9V,192000,AudioMoth 24F319055FDF2F5B,300.001270833333,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
4987,2025-01-23 07:50:00,Carp Pond,recover-20250127,C,25,/mnt/ubna_data_04/recover-20250127/UBNA_025/20250123_075000.WAV,Recorded at 07:50:00 23/01/2025 (UTC) by AudioMoth 24F319055FDF2F5B at medium gain while battery was 3.9V and temperature was -5.6C.,Usable for detection,-5.6C,3.9V,192000,AudioMoth 24F319055FDF2F5B,300.001270833333,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
4988,2025-01-23 08:00:00,Carp Pond,recover-20250127,C,25,/mnt/ubna_data_04/recover-20250127/UBNA_025/20250123_080000.WAV,Recorded at 08:00:00 23/01/2025 (UTC) by AudioMoth 24F319055FDF2F5B at medium gain while battery was 3.9V and temperature was -6.0C.,Usable for detection,-6.0C,3.9V,192000,AudioMoth 24F319055FDF2F5B,300.001270833333,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
4989,2025-01-23 08:10:00,Carp Pond,recover-20250127,C,25,/mnt/ubna_data_04/recover-20250127/UBNA_025/20250123_081000.WAV,Recorded at 08:10:00 23/01/2025 (UTC) by AudioMoth 24F319055FDF2F5B at medium gain while battery was 3.9V and temperature was -5.3C.,Usable for detection,-5.3C,3.9V,192000,AudioMoth 24F319055FDF2F5B,300.001270833333,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
4990,2025-01-23 08:20:00,Carp Pond,recover-20250127,C,25,/mnt/ubna_data_04/recover-20250127/UBNA_025/20250123_082000.WAV,Recorded at 08:20:00 23/01/2025 (UTC) by AudioMoth 24F319055FDF2F5B at medium gain while battery was 3.9V and temperature was -6.0C.,Usable for detection,-6.0C,3.9V,192000,AudioMoth 24F319055FDF2F5B,300.001270833333,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
4991,2025-01-23 08:30:00,Carp Pond,recover-20250127,C,25,/mnt/ubna_data_04/recover-20250127/UBNA_025/20250123_083000.WAV,Recorded at 08:30:00 23/01/2025 (UTC) by AudioMoth 24F319055FDF2F5B at medium gain while battery was 3.9V and temperature was -5.6C.,Usable for detection,-5.6C,3.9V,192000,AudioMoth 24F319055FDF2F5B,300.001270833333,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
4992,2025-01-23 08:40:00,Carp Pond,recover-20250127,C,25,/mnt/ubna_data_04/recover-20250127/UBNA_025/20250123_084000.WAV,Recorded at 08:40:00 23/01/2025 (UTC) by AudioMoth 24F319055FDF2F5B at medium gain while battery was 3.9V and temperature was -5.8C.,Usable for detection,-5.8C,3.9V,192000,AudioMoth 24F319055FDF2F5B,300.001270833333,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
4993,2025-01-23 08:50:00,Carp Pond,recover-20250127,C,25,/mnt/ubna_data_04/recover-20250127/UBNA_025/20250123_085000.WAV,Recorded at 08:50:00 23/01/2025 (UTC) by AudioMoth 24F319055FDF2F5B at medium gain while battery was 3.9V and temperature was -5.6C.,Usable for detection,-5.6C,3.9V,192000,AudioMoth 24F319055FDF2F5B,300.001270833333,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
4994,2025-01-23 09:00:00,Carp Pond,recover-20250127,C,25,/mnt/ubna_data_04/recover-20250127/UBNA_025/20250123_090000.WAV,Recorded at 09:00:00 23/01/2025 (UTC) by AudioMoth 24F319055FDF2F5B at medium gain while battery was 3.9V and temperature was -6.0C.,Usable for detection,-6.0C,3.9V,192000,AudioMoth 24F319055FDF2F5B,300.001270833333,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
4995,2025-01-23 09:10:00,Carp Pond,recover-20250127,C,25,/mnt/ubna_data_04/recover-20250127/UBNA_025/20250123_091000.WAV,Recorded at 09:10:00 23/01/2025 (UTC) by AudioMoth 24F319055FDF2F5B at medium gain while battery was 3.9V and temperature was -6.0C.,Usable for detection,-6.0C,3.9V,192000,AudioMoth 24F319055FDF2F5B,300.001270833333,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
4996,2025-01-23 09:20:00,Carp Pond,recover-20250127,C,25,/mnt/ubna_data_04/recover-20250127/UBNA_025/20250123_092000.WAV,Recorded at 09:20:00 23/01/2025 (UTC) by AudioMoth 24F319055FDF2F5B at medium gain while battery was 3.9V and temperature was -5.6C.,Usable for detection,-5.6C,3.9V,192000,AudioMoth 24F319055FDF2F5B,300.001270833333,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
4997,2025-01-23 09:30:00,Carp Pond,recover-20250127,C,25,/mnt/ubna_data_04/recover-20250127/UBNA_025/20250123_093000.WAV,Recorded at 09:30:00 23/01/2025 (UTC) by AudioMoth 24F319055FDF2F5B at medium gain while battery was 3.9V and temperature was -6.3C.,Usable for detection,-6.3C,3.9V,192000,AudioMoth 24F319055FDF2F5B,300.001270833333,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
4998,2025-01-23 09:40:00,Carp Pond,recover-20250127,C,25,/mnt/ubna_data_04/recover-20250127/UBNA_025/20250123_094000.WAV,Recorded at 09:40:00 23/01/2025 (UTC) by AudioMoth 24F319055FDF2F5B at medium gain while battery was 3.9V and temperature was -5.8C.,Usable for detection,-5.8C,3.9V,192000,AudioMoth 24F319055FDF2F5B,300.001270833333,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
4999,2025-01-23 09:50:00,Carp Pond,recover-20250127,C,25,/mnt/ubna_data_04/recover-20250127/UBNA_025/20250123_095000.WAV,Recorded at 09:50:00 23/01/2025 (UTC) by AudioMoth 24F319055FDF2F5B at medium gain while battery was 3.9V and temperature was -6.0C.,Usable for detection,-6.0C,3.9V,192000,AudioMoth 24F319055FDF2F5B,300.001270833333,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
5000,2025-01-23 10:00:00,Carp Pond,recover-20250127,C,25,/mnt/ubna_data_04/recover-20250127/UBNA_025/20250123_100000.WAV,Recorded at 10:00:00 23/01/2025 (UTC) by AudioMoth 24F319055FDF2F5B at medium gain while battery was 3.9V and temperature was -6.3C.,Usable for detection,-6.3C,3.9V,192000,AudioMoth 24F319055FDF2F5B,300.001270833333,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
5001,2025-01-23 10:10:00,Carp Pond,recover-20250127,C,25,/mnt/ubna_data_04/recover-20250127/UBNA_025/20250123_101000.WAV,Recorded at 10:10:00 23/01/2025 (UTC) by AudioMoth 24F319055FDF2F5B at medium gain while battery was 3.9V and temperature was -6.0C.,Usable for detection,-6.0C,3.9V,192000,AudioMoth 24F319055FDF2F5B,300.001270833333,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
5002,2025-01-23 10:20:00,Carp Pond,recover-20250127,C,25,/mnt/ubna_data_04/recover-20250127/UBNA_025/20250123_102000.WAV,Recorded at 10:20:00 23/01/2025 (UTC) by AudioMoth 24F319055FDF2F5B at medium gain while battery was 3.9V and temperature was -6.3C.,Usable for detection,-6.3C,3.9V,192000,AudioMoth 24F319055FDF2F5B,300.001270833333,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
5003,2025-01-23 10:30:00,Carp Pond,recover-20250127,C,25,/mnt/ubna_data_04/recover-20250127/UBNA_025/20250123_103000.WAV,Recorded at 10:30:00 23/01/2025 (UTC) by AudioMoth 24F319055FDF2F5B at medium gain while battery was 3.9V and temperature was -6.0C.,Usable for detection,-6.0C,3.9V,192000,AudioMoth 24F319055FDF2F5B,300.001270833333,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
5004,2025-01-23 10:40:00,Carp Pond,recover-20250127,C,25,/mnt/ubna_data_04/recover-20250127/UBNA_025/20250123_104000.WAV,Recorded at 10:40:00 23/01/2025 (UTC) by AudioMoth 24F319055FDF2F5B at medium gain while battery was 3.9V and temperature was -6.1C.,Usable for detection,-6.1C,3.9V,192000,AudioMoth 24F319055FDF2F5B,300.001270833333,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
5005,2025-01-23 10:50:00,Carp Pond,recover-20250127,C,25,/mnt/ubna_data_04/recover-20250127/UBNA_025/20250123_105000.WAV,Recorded at 10:50:00 23/01/2025 (UTC) by AudioMoth 24F319055FDF2F5B at medium gain while battery was 3.9V and temperature was -6.1C.,Usable for detection,-6.1C,3.9V,192000,AudioMoth 24F319055FDF2F5B,300.001270833333,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
5006,2025-01-23 11:00:00,Carp Pond,recover-20250127,C,25,/mnt/ubna_data_04/recover-20250127/UBNA_025/20250123_110000.WAV,Recorded at 11:00:00 23/01/2025 (UTC) by AudioMoth 24F319055FDF2F5B at medium gain while battery was 3.9V and temperature was -6.7C.,Usable for detection,-6.7C,3.9V,192000,AudioMoth 24F319055FDF2F5B,300.001270833333,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
5007,2025-01-23 11:10:00,Carp Pond,recover-20250127,C,25,/mnt/ubna_data_04/recover-20250127/UBNA_025/20250123_111000.WAV,Recorded at 11:10:00 23/01/2025 (UTC) by AudioMoth 24F319055FDF2F5B at medium gain while battery was 3.9V and temperature was -6.6C.,Usable for detection,-6.6C,3.9V,192000,AudioMoth 24F319055FDF2F5B,300.001270833333,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
5008,2025-01-23 11:20:00,Carp Pond,recover-20250127,C,25,/mnt/ubna_data_04/recover-20250127/UBNA_025/20250123_112000.WAV,Recorded at 11:20:00 23/01/2025 (UTC) by AudioMoth 24F319055FDF2F5B at medium gain while battery was 3.9V and temperature was -6.0C.,Usable for detection,-6.0C,3.9V,192000,AudioMoth 24F319055FDF2F5B,300.001270833333,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
5009,2025-01-23 11:30:00,Carp Pond,recover-20250127,C,25,/mnt/ubna_data_04/recover-20250127/UBNA_025/20250123_113000.WAV,Recorded at 11:30:00 23/01/2025 (UTC) by AudioMoth 24F319055FDF2F5B at medium gain while battery was 3.9V and temperature was -6.1C.,Usable for detection,-6.1C,3.9V,192000,AudioMoth 24F319055FDF2F5B,300.001270833333,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
5010,2025-01-23 11:40:00,Carp Pond,recover-20250127,C,25,/mnt/ubna_data_04/recover-20250127/UBNA_025/20250123_114000.WAV,Recorded at 11:40:00 23/01/2025 (UTC) by AudioMoth 24F319055FDF2F5B at medium gain while battery was 3.9V and temperature was -6.4C.,Usable for detection,-6.4C,3.9V,192000,AudioMoth 24F319055FDF2F5B,300.001270833333,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
5011,2025-01-23 11:50:00,Carp Pond,recover-20250127,C,25,/mnt/ubna_data_04/recover-20250127/UBNA_025/20250123_115000.WAV,Recorded at 11:50:00 23/01/2025 (UTC) by AudioMoth 24F319055FDF2F5B at medium gain while battery was 3.9V and temperature was -6.3C.,Usable for detection,-6.3C,3.9V,192000,AudioMoth 24F319055FDF2F5B,300.001270833333,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
5012,2025-01-23 12:00:00,Carp Pond,recover-20250127,C,25,/mnt/ubna_data_04/recover-20250127/UBNA_025/20250123_120000.WAV,Recorded at 12:00:00 23/01/2025 (UTC) by AudioMoth 24F319055FDF2F5B at medium gain while battery was 3.9V and temperature was -6.6C.,Usable for detection,-6.6C,3.9V,192000,AudioMoth 24F319055FDF2F5B,300.001270833333,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
5013,2025-01-23 12:10:00,Carp Pond,recover-20250127,C,25,/mnt/ubna_data_04/recover-20250127/UBNA_025/20250123_121000.WAV,Recorded at 12:10:00 23/01/2025 (UTC) by AudioMoth 24F319055FDF2F5B at medium gain while battery was 3.9V and temperature was -6.1C.,Usable for detection,-6.1C,3.9V,192000,AudioMoth 24F319055FDF2F5B,300.001270833333,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
5014,2025-01-23 12:20:00,Carp Pond,recover-20250127,C,25,/mnt/ubna_data_04/recover-20250127/UBNA_025/20250123_122000.WAV,Recorded at 12:20:00 23/01/2025 (UTC) by AudioMoth 24F319055FDF2F5B at medium gain while battery was 3.9V and temperature was -6.6C.,Usable for detection,-6.6C,3.9V,192000,AudioMoth 24F319055FDF2F5B,300.001270833333,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
5015,2025-01-23 12:30:00,Carp Pond,recover-20250127,C,25,/mnt/ubna_data_04/recover-20250127/UBNA_025/20250123_123000.WAV,Recorded at 12:30:00 23/01/2025 (UTC) by AudioMoth 24F319055FDF2F5B at medium gain while battery was 3.9V and temperature was -6.4C.,Usable for detection,-6.4C,3.9V,192000,AudioMoth 24F319055FDF2F5B,300.001270833333,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
5016,2025-01-23 12:40:00,Carp Pond,recover-20250127,C,25,/mnt/ubna_data_04/recover-20250127/UBNA_025/20250123_124000.WAV,Recorded at 12:40:00 23/01/2025 (UTC) by AudioMoth 24F319055FDF2F5B at medium gain while battery was 3.9V and temperature was -6.6C.,Usable for detection,-6.6C,3.9V,192000,AudioMoth 24F319055FDF2F5B,300.001270833333,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
5017,2025-01-23 12:50:00,Carp Pond,recover-20250127,C,25,/mnt/ubna_data_04/recover-20250127/UBNA_025/20250123_125000.WAV,Recorded at 12:50:00 23/01/2025 (UTC) by AudioMoth 24F319055FDF2F5B at medium gain while battery was 3.9V and temperature was -7.1C.,Usable for detection,-7.1C,3.9V,192000,AudioMoth 24F319055FDF2F5B,300.001270833333,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
5018,2025-01-23 13:00:00,Carp Pond,recover-20250127,C,25,/mnt/ubna_data_04/recover-20250127/UBNA_025/20250123_130000.WAV,Recorded at 13:00:00 23/01/2025 (UTC) by AudioMoth 24F319055FDF2F5B at medium gain while battery was 3.9V and temperature was -6.7C.,Usable for detection,-6.7C,3.9V,192000,AudioMoth 24F319055FDF2F5B,300.001270833333,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
5019,2025-01-23 13:10:00,Carp Pond,recover-20250127,C,25,/mnt/ubna_data_04/recover-20250127/UBNA_025/20250123_131000.WAV,Recorded at 13:10:00 23/01/2025 (UTC) by AudioMoth 24F319055FDF2F5B at medium gain while battery was 3.9V and temperature was -6.7C.,Usable for detection,-6.7C,3.9V,192000,AudioMoth 24F319055FDF2F5B,300.001270833333,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
5020,2025-01-23 13:20:00,Carp Pond,recover-20250127,C,25,/mnt/ubna_data_04/recover-20250127/UBNA_025/20250123_132000.WAV,Recorded at 13:20:00 23/01/2025 (UTC) by AudioMoth 24F319055FDF2F5B at medium gain while battery was 3.9V and temperature was -6.6C.,Usable for detection,-6.6C,3.9V,192000,AudioMoth 24F319055FDF2F5B,300.001270833333,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
5021,2025-01-23 13:30:00,Carp Pond,recover-20250127,C,25,/mnt/ubna_data_04/recover-20250127/UBNA_025/20250123_133000.WAV,Recorded at 13:30:00 23/01/2025 (UTC) by AudioMoth 24F319055FDF2F5B at medium gain while battery was 3.9V and temperature was -7.1C.,Usable for detection,-7.1C,3.9V,192000,AudioMoth 24F319055FDF2F5B,300.001270833333,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
5022,2025-01-23 13:40:00,Carp Pond,recover-20250127,C,25,/mnt/ubna_data_04/recover-20250127/UBNA_025/20250123_134000.WAV,Recorded at 13:40:00 23/01/2025 (UTC) by AudioMoth 24F319055FDF2F5B at medium gain while battery was 3.9V and temperature was -6.7C.,Usable for detection,-6.7C,3.9V,192000,AudioMoth 24F319055FDF2F5B,300.001270833333,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
5023,2025-01-23 13:50:00,Carp Pond,recover-20250127,C,25,/mnt/ubna_data_04/recover-20250127/UBNA_025/20250123_135000.WAV,Recorded at 13:50:00 23/01/2025 (UTC) by AudioMoth 24F319055FDF2F5B at medium gain while battery was 3.9V and temperature was -7.1C.,Usable for detection,-7.1C,3.9V,192000,AudioMoth 24F319055FDF2F5B,300.001270833333,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
5024,2025-01-23 14:00:00,Carp Pond,recover-20250127,C,25,/mnt/ubna_data_04/recover-20250127/UBNA_025/20250123_140000.WAV,Recorded at 14:00:00 23/01/2025 (UTC) by AudioMoth 24F319055FDF2F5B at medium gain while battery was 3.9V and temperature was -6.6C.,Usable for detection,-6.6C,3.9V,192000,AudioMoth 24F319055FDF2F5B,300.001270833333,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
5025,2025-01-23 14:10:00,Carp Pond,recover-20250127,C,25,/mnt/ubna_data_04/recover-20250127/UBNA_025/20250123_141000.WAV,Recorded at 14:10:00 23/01/2025 (UTC) by AudioMoth 24F319055FDF2F5B at medium gain while battery was 3.9V and temperature was -6.7C.,Usable for detection,-6.7C,3.9V,192000,AudioMoth 24F319055FDF2F5B,300.001270833333,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
5026,2025-01-23 14:20:00,Carp Pond,recover-20250127,C,25,/mnt/ubna_data_04/recover-20250127/UBNA_025/20250123_142000.WAV,Recorded at 14:20:00 23/01/2025 (UTC) by AudioMoth 24F319055FDF2F5B at medium gain while battery was 3.9V and temperature was -6.7C.,Usable for detection,-6.7C,3.9V,192000,AudioMoth 24F319055FDF2F5B,300.001270833333,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
5027,2025-01-23 14:30:00,Carp Pond,recover-20250127,C,25,/mnt/ubna_data_04/recover-20250127/UBNA_025/20250123_143000.WAV,Recorded at 14:30:00 23/01/2025 (UTC) by AudioMoth 24F319055FDF2F5B at medium gain while battery was 3.9V and temperature was -6.7C.,Usable for detection,-6.7C,3.9V,192000,AudioMoth 24F319055FDF2F5B,300.001270833333,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
5028,2025-01-23 14:40:00,Carp Pond,recover-20250127,C,25,/mnt/ubna_data_04/recover-20250127/UBNA_025/20250123_144000.WAV,Recorded at 14:40:00 23/01/2025 (UTC) by AudioMoth 24F319055FDF2F5B at medium gain while battery was 3.9V and temperature was -7.1C.,Usable for detection,-7.1C,3.9V,192000,AudioMoth 24F319055FDF2F5B,300.001270833333,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
