Manually-Verified Phonic Group	peak_frequency	SNR	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	class	class_prob	det_prob	individual	Annotation	sampling_rate	input_file	Selection	View	Channel
HF	41280.0	19.37098202009854	1198.4895	1198.4946	29765	64738	Myotis daubentonii	0.015	0.035	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	387	Waveform 1	1
HF	42240.0	16.810039622538195	1198.6995	1198.7061	28906	52564	Myotis daubentonii	0.012	0.024	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	388	Waveform 1	1
LF	40320.0	11.289548963357326	1199.3415	1199.3492	22890	39464	Myotis nattereri	0.011	0.026	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	389	Waveform 1	1
HF	40320.0	19.244518231871066	1199.5925	1199.5983	29765	58600	Myotis daubentonii	0.014	0.027	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	390	Waveform 1	1
HF	40320.0	10.79180458736117	1199.9205	1199.9262	29765	55042	Myotis daubentonii	0.013	0.026	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	391	Waveform 1	1
LF	20160.0	16.435930002443335	1201.4815	1201.4906	19453	24490	Plecotus austriacus	0.028	0.076	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	392	Waveform 1	1
LF	20160.0	11.934685922664851	1201.4935	1201.5054	21171	25362	Nyctalus leisleri	0.016	0.026	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	393	Waveform 1	1
LF	22080.0	12.624114476517727	1201.4995	1201.5106	22031	27164	Nyctalus leisleri	0.012	0.027	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	394	Waveform 1	1
HF	46080.0	21.593209812715045	1208.5355	1208.541	30625	65903	Myotis brandtii	0.013	0.025	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	395	Waveform 1	1
HF	48960.0	16.970591642938537	1208.5355	1208.5422	49531	58515	Pipistrellus pipistrellus	0.013	0.027	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	396	Waveform 1	1
HF	53760.0	13.953270133854314	1208.9305	1208.9371	52109	57371	Pipistrellus pipistrellus	0.021	0.038	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	397	Waveform 1	1
HF	53760.0	12.33623471469848	1209.0195	1209.0275	53828	58455	Pipistrellus pygmaeus	0.023	0.026	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	398	Waveform 1	1
HF	52800.0	23.469226576311897	1209.1125	1209.1188	51250	57817	Pipistrellus pygmaeus	0.015	0.031	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	399	Waveform 1	1
HF	52800.0	12.471322519779912	1209.2065	1209.2127	52109	57391	Pipistrellus pygmaeus	0.014	0.027	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	400	Waveform 1	1
HF	45120.0	16.184282141136727	1209.3895	1209.3951	30625	64716	Myotis brandtii	0.016	0.027	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	401	Waveform 1	1
HF	52800.0	22.935981605311092	1209.5755	1209.5815	51250	59384	Pipistrellus pipistrellus	0.015	0.03	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	402	Waveform 1	1
HF	52800.0	25.073329350344597	1209.6655	1209.672	50390	58928	Pipistrellus pipistrellus	0.033	0.064	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	403	Waveform 1	1
HF	53760.0	17.6814112477707	1209.6795	1209.687	54687	64675	Pipistrellus pygmaeus	0.03	0.031	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	404	Waveform 1	1
HF	52800.0	17.99847131439286	1209.7525	1209.7592	52968	60717	Pipistrellus pygmaeus	0.027	0.034	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	405	Waveform 1	1
HF	57600.0	14.104943533374517	1209.8375	1209.8478	58125	65617	Pipistrellus pygmaeus	0.042	0.042	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	406	Waveform 1	1
HF	52800.0	12.924438797432192	1209.9125	1209.9216	53828	58661	Pipistrellus pygmaeus	0.041	0.045	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	407	Waveform 1	1
LF	20160.0	12.199178135783642	1210.0795	1210.0866	16015	26316	Plecotus austriacus	0.029	0.063	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	408	Waveform 1	1
HF	44160.0	10.0066251331992	1210.2405	1210.2459	28906	71376	Myotis brandtii	0.017	0.038	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	409	Waveform 1	1
HF	45120.0	12.142647389232383	1210.9815	1210.987	28906	76451	Myotis brandtii	0.025	0.062	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	410	Waveform 1	1
HF	52800.0	11.974429762053171	1211.0545	1211.0622	51250	55798	Pipistrellus pygmaeus	0.028	0.041	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	411	Waveform 1	1
HF	48000.0	18.61762019566974	1211.0565	1211.0614	28046	72875	Myotis bechsteinii	0.028	0.067	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	412	Waveform 1	1
HF	44160.0	19.192408558601933	1211.1355	1211.1409	28906	69799	Myotis brandtii	0.019	0.039	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	413	Waveform 1	1
HF	48000.0	19.560573337294866	1211.1395	1211.1454	48671	56674	Pipistrellus pipistrellus	0.021	0.049	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	414	Waveform 1	1
HF	45120.0	11.019005237143553	1211.2205	1211.226	29765	66467	Myotis brandtii	0.019	0.033	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	415	Waveform 1	1
HF	42240.0	11.208586812934	1211.3845	1211.3898	33203	43939	Myotis daubentonii	0.01	0.025	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	416	Waveform 1	1
HF	46080.0	15.701522296344212	1211.7335	1211.739	29765	67610	Myotis brandtii	0.017	0.037	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	417	Waveform 1	1
LF	20160.0	11.046755439512442	1213.5765	1213.5839	15156	25624	Plecotus auritus	0.018	0.033	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	418	Waveform 1	1
LF	20160.0	11.782576652823906	1215.1125	1215.1287	19453	23534	Nyctalus noctula	0.037	0.061	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	419	Waveform 1	1
HF	48960.0	11.171060217187506	1227.8775	1227.8837	49531	54052	Pipistrellus pipistrellus	0.027	0.043	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	420	Waveform 1	1
HF	48960.0	10.848434346037529	1229.2625	1229.269	49531	52974	Pipistrellus pipistrellus	0.015	0.023	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	421	Waveform 1	1
LF	20160.0	13.282302416904132	1230.1735	1230.1826	18593	24556	Plecotus austriacus	0.039	0.083	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	422	Waveform 1	1
LF	17280.0	11.64833100863232	1234.3615	1234.3746	16015	21292	Nyctalus noctula	0.018	0.028	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	423	Waveform 1	1
LF	20160.0	14.842799748756814	1234.5025	1234.5134	18593	23427	Nyctalus noctula	0.025	0.07	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	424	Waveform 1	1
LF	20160.0	19.10013505384526	1235.0295	1235.0372	16875	26015	Plecotus austriacus	0.038	0.056	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	425	Waveform 1	1
LF	19200.0	15.632972284269496	1235.9655	1235.9822	16875	21275	Nyctalus noctula	0.015	0.025	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	426	Waveform 1	1
LF	22080.0	17.066559136094597	1240.7365	1240.7486	22031	24149	Nyctalus leisleri	0.041	0.066	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	427	Waveform 1	1
LF	22080.0	12.074273409437922	1240.7455	1240.7567	19453	23350	Nyctalus leisleri	0.013	0.021	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	428	Waveform 1	1
LF	16320.0	12.761509312149805	1243.1695	1243.1758	13437	31517	Plecotus auritus	0.018	0.024	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	429	Waveform 1	1
LF	20160.0	10.149692979926046	1246.2085	1246.2168	15156	23657	Plecotus auritus	0.013	0.023	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	430	Waveform 1	1
LF	20160.0	13.546173491637362	1252.1045	1252.1164	18593	24317	Nyctalus noctula	0.02	0.052	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	431	Waveform 1	1
LF	20160.0	19.406590744732437	1252.7525	1252.7646	20312	24759	Nyctalus leisleri	0.012	0.034	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	432	Waveform 1	1
LF	20160.0	19.94377826657977	1252.7575	1252.767	21171	25300	Nyctalus leisleri	0.018	0.039	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	433	Waveform 1	1
LF	19200.0	12.084416895942349	1266.9665	1266.9797	17734	22252	Nyctalus noctula	0.018	0.031	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	434	Waveform 1	1
LF	20160.0	12.84775381758834	1267.9675	1267.977	17734	23455	Plecotus austriacus	0.038	0.099	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	435	Waveform 1	1
LF	22080.0	10.156833712583438	1269.7055	1269.7163	22031	24797	Nyctalus leisleri	0.022	0.04	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	436	Waveform 1	1
LF	20160.0	10.68948320478446	1276.2105	1276.2203	16875	24919	Plecotus austriacus	0.04	0.097	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	437	Waveform 1	1
LF	20160.0	17.13113865408989	1279.5825	1279.5924	17734	23429	Plecotus austriacus	0.034	0.084	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	438	Waveform 1	1
LF	21120.0	13.108821655420924	1279.5975	1279.6109	21171	24754	Nyctalus leisleri	0.024	0.036	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	439	Waveform 1	1
LF	20160.0	12.503404942946368	1282.4965	1282.5037	16015	25732	Plecotus auritus	0.044	0.084	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	440	Waveform 1	1
LF	20160.0	10.101145799040763	1282.9455	1282.9581	21171	25918	Nyctalus leisleri	0.013	0.025	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	441	Waveform 1	1
LF	20160.0	11.914514888079438	1282.9555	1282.9658	17734	23737	Plecotus austriacus	0.014	0.031	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	442	Waveform 1	1
HF	43200.0	11.494505321116538	1287.2515	1287.258	29765	46071	Myotis daubentonii	0.011	0.025	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	443	Waveform 1	1
LF	22080.0	11.953682147604136	1293.3125	1293.3194	17734	26929	Plecotus austriacus	0.053	0.078	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	444	Waveform 1	1
LF	20160.0	11.71299887883681	1295.7785	1295.7862	17734	26679	Plecotus austriacus	0.051	0.076	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	445	Waveform 1	1
LF	22080.0	11.284757303539983	1296.0305	1296.0395	19453	25985	Plecotus austriacus	0.014	0.04	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	446	Waveform 1	1
LF	20160.0	11.646209330091269	1298.3055	1298.316	18593	23868	Plecotus austriacus	0.02	0.066	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	447	Waveform 1	1
LF	19200.0	10.486134572958498	1300.9745	1300.9874	17734	22835	Nyctalus noctula	0.016	0.035	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	448	Waveform 1	1
LF	19200.0	15.052100156542242	1301.4145	1301.4277	17734	22863	Nyctalus noctula	0.033	0.063	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	449	Waveform 1	1
LF	22080.0	13.33833779620316	1308.7455	1308.7534	18593	26480	Plecotus austriacus	0.04	0.081	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	450	Waveform 1	1
LF	21120.0	10.774882573817212	1311.3015	1311.3112	19453	24679	Plecotus austriacus	0.021	0.057	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	451	Waveform 1	1
LF	20160.0	14.691547508598488	1324.0555	1324.0692	18593	23681	Nyctalus noctula	0.019	0.043	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	452	Waveform 1	1
LF	20160.0	11.427063161130302	1324.0695	1324.0816	21171	25716	Nyctalus leisleri	0.017	0.03	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	453	Waveform 1	1
LF	24000.0	11.008493030656318	1325.4965	1325.5081	22031	24839	Nyctalus leisleri	0.02	0.034	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	454	Waveform 1	1
LF	22080.0	11.938113815254026	1327.0295	1327.0382	19453	26308	Plecotus austriacus	0.03	0.069	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	455	Waveform 1	1
LF	20160.0	10.28189314688505	1334.1685	1334.1783	18593	24759	Plecotus austriacus	0.034	0.089	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	456	Waveform 1	1
LF	20160.0	16.963633043080975	1338.4535	1338.4619	18593	25759	Plecotus austriacus	0.051	0.084	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	457	Waveform 1	1
LF	12480.0	12.105436119459831	1340.7285	1340.7379	12578	16596	Nyctalus leisleri	0.02	0.035	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	458	Waveform 1	1
LF	20160.0	15.23413657931492	1344.9705	1344.9799	18593	24831	Plecotus austriacus	0.042	0.097	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	459	Waveform 1	1
LF	20160.0	12.02516746618548	1347.8965	1347.9033	14296	28375	Plecotus auritus	0.012	0.024	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	460	Waveform 1	1
LF	20160.0	14.587596006214266	1355.7355	1355.743	16875	25863	Plecotus austriacus	0.06	0.097	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	461	Waveform 1	1
LF	21120.0	13.21143850345317	1356.2085	1356.2193	19453	24271	Nyctalus leisleri	0.027	0.086	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	462	Waveform 1	1
LF	19200.0	12.278389341462326	1357.0805	1357.0972	18593	23321	Nyctalus noctula	0.055	0.08	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	463	Waveform 1	1
LF	23040.0	11.3032340555548	1360.1225	1360.1296	18593	32115	Plecotus austriacus	0.045	0.076	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	464	Waveform 1	1
LF	21120.0	12.654102360171342	1360.4705	1360.4807	18593	23941	Plecotus austriacus	0.023	0.069	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	465	Waveform 1	1
LF	20160.0	10.160413335386622	1361.3035	1361.3113	17734	26086	Plecotus austriacus	0.053	0.092	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	466	Waveform 1	1
LF	22080.0	12.007748747557038	1363.4165	1363.4266	19453	24934	Plecotus austriacus	0.029	0.084	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	467	Waveform 1	1
LF	20160.0	11.01237431382616	1369.4095	1369.4171	15156	28209	Plecotus auritus	0.03	0.062	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	468	Waveform 1	1
LF	22080.0	13.937415344090104	1369.9895	1369.9971	16875	26068	Plecotus austriacus	0.023	0.042	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	469	Waveform 1	1
LF	21120.0	13.902710695530477	1370.7445	1370.7514	17734	27765	Plecotus austriacus	0.061	0.086	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	470	Waveform 1	1
LF	20160.0	16.878037240031524	1376.7265	1376.7339	17734	30181	Plecotus austriacus	0.046	0.065	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	471	Waveform 1	1
LF	20160.0	15.83313068969536	1382.1075	1382.1147	16875	26220	Plecotus austriacus	0.064	0.09	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	472	Waveform 1	1
LF	21120.0	11.410402026464135	1382.1195	1382.1311	20312	24205	Nyctalus leisleri	0.014	0.023	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	473	Waveform 1	1
LF	20160.0	19.25315770745764	1385.9335	1385.9434	18593	24446	Plecotus austriacus	0.024	0.074	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	474	Waveform 1	1
LF	20160.0	13.593189826941646	1391.1205	1391.1312	18593	23927	Plecotus austriacus	0.021	0.059	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	475	Waveform 1	1
HF	49920.0	10.461635695968251	1397.0355	1397.0412	32343	67540	Myotis brandtii	0.011	0.031	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	476	Waveform 1	1
LF	22080.0	10.576883066263044	1398.6245	1398.6347	18593	25231	Plecotus austriacus	0.037	0.082	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	477	Waveform 1	1
LF	20160.0	11.265424282700224	1412.7695	1412.786	19453	23671	Nyctalus noctula	0.014	0.029	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	478	Waveform 1	1
LF	20160.0	13.328741309883313	1421.7795	1421.7965	20312	25187	Nyctalus noctula	0.015	0.027	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	479	Waveform 1	1
LF	20160.0	12.821781199019354	1421.7855	1421.8023	20312	24607	Nyctalus noctula	0.015	0.03	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	480	Waveform 1	1
HF	47040.0	11.648247819082032	1427.6635	1427.6697	46093	57192	Pipistrellus pipistrellus	0.017	0.037	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	481	Waveform 1	1
LF	22080.0	12.949544090808152	1431.8795	1431.8861	17734	26954	Plecotus austriacus	0.067	0.092	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	482	Waveform 1	1
LF	20160.0	10.624446177168938	1441.4085	1441.4253	19453	23612	Nyctalus noctula	0.015	0.027	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	483	Waveform 1	1
HF	45120.0	10.68050476174644	1446.0015	1446.0082	30625	55695	Myotis daubentonii	0.007	0.024	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	484	Waveform 1	1
HF	41280.0	11.579121806680316	1446.8825	1446.8882	33203	53144	Myotis daubentonii	0.01	0.025	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	485	Waveform 1	1
LF	22080.0	11.992918706691452	1454.1745	1454.1835	18593	25271	Plecotus austriacus	0.027	0.064	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	486	Waveform 1	1
LF	20160.0	14.109896456377346	1456.2735	1456.2819	17734	23759	Plecotus austriacus	0.032	0.088	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	487	Waveform 1	1
LF	20160.0	15.900307186335198	1458.0125	1458.0184	16015	27825	Plecotus auritus	0.045	0.081	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	488	Waveform 1	1
HF	45120.0	17.406981101438568	1460.4265	1460.432	29765	58680	Myotis brandtii	0.012	0.027	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	489	Waveform 1	1
HF	45120.0	16.009718997605006	1460.7025	1460.7084	30625	57417	Myotis brandtii	0.008	0.025	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	490	Waveform 1	1
LF	21120.0	11.38060129012409	1462.8845	1462.9004	19453	23984	Nyctalus noctula	0.043	0.075	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	491	Waveform 1	1
HF	55680.0	10.72032648894401	1464.7755	1464.781	55546	63683	Pipistrellus pygmaeus	0.03	0.038	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	492	Waveform 1	1
HF	48960.0	12.723067146919808	1464.9555	1464.961	32343	72417	Myotis mystacinus	0.011	0.029	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	493	Waveform 1	1
HF	48960.0	15.875387778197734	1465.0445	1465.0498	31484	73894	Myotis mystacinus	0.017	0.038	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	494	Waveform 1	1
HF	56640.0	17.439351148351378	1465.3025	1465.3095	56406	68407	Pipistrellus pygmaeus	0.037	0.044	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	495	Waveform 1	1
HF	48960.0	12.110005673538016	1465.3085	1465.3136	28046	64147	Myotis nattereri	0.013	0.023	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	496	Waveform 1	1
HF	56640.0	18.065684157036934	1465.3735	1465.3805	58125	65751	Pipistrellus pygmaeus	0.042	0.048	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	497	Waveform 1	1
HF	48960.0	18.78812965576796	1465.4545	1465.46	29765	79501	Myotis mystacinus	0.016	0.035	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	498	Waveform 1	1
HF	55680.0	18.16580454940804	1465.5205	1465.5252	54687	67956	Pipistrellus pipistrellus	0.036	0.065	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	499	Waveform 1	1
HF	47040.0	18.80760409702283	1465.5245	1465.5301	30625	81683	Myotis mystacinus	0.022	0.039	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	500	Waveform 1	1
HF	59520.0	14.23159092417663	1465.5785	1465.5841	56406	66938	Pipistrellus pygmaeus	0.057	0.092	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	501	Waveform 1	1
HF	48960.0	13.90588626776041	1465.5815	1465.587	29765	79831	Myotis mystacinus	0.018	0.038	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	502	Waveform 1	1
HF	52800.0	13.262418983226317	1465.6405	1465.6459	30625	82251	Myotis mystacinus	0.023	0.042	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	503	Waveform 1	1
HF	57600.0	15.98996957862452	1465.7695	1465.7759	54687	67131	Pipistrellus pipistrellus	0.044	0.078	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	504	Waveform 1	1
HF	58560.0	12.792148054665889	1465.7725	1465.7781	31484	74807	Myotis mystacinus	0.019	0.037	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	505	Waveform 1	1
HF	53760.0	14.086433706122037	1465.8695	1465.8746	34062	78306	Myotis mystacinus	0.023	0.046	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	506	Waveform 1	1
HF	58560.0	12.09315083452832	1465.9115	1465.9182	57265	64774	Pipistrellus pygmaeus	0.027	0.028	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	507	Waveform 1	1
HF	52800.0	18.12880734373143	1466.0455	1466.051	30625	79414	Myotis mystacinus	0.018	0.037	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	508	Waveform 1	1
HF	59520.0	16.524848893091264	1466.0465	1466.0525	58125	65809	Pipistrellus pygmaeus	0.073	0.076	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	509	Waveform 1	1
HF	54720.0	16.59049015715693	1466.0955	1466.1009	29765	74385	Myotis mystacinus	0.012	0.024	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	510	Waveform 1	1
HF	53760.0	15.83282062424857	1466.1375	1466.1429	29765	81205	Myotis mystacinus	0.013	0.028	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	511	Waveform 1	1
HF	53760.0	11.147746258793328	1466.1915	1466.197	32343	83231	Myotis mystacinus	0.018	0.046	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	512	Waveform 1	1
HF	59520.0	18.78014262316132	1466.2555	1466.2616	58125	63837	Pipistrellus pygmaeus	0.023	0.026	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	513	Waveform 1	1
