,freq_group,peak_frequency_time_SPECTROGRAM,peak_frequency_SPECTROGRAM,peak_frequency_WELCH,SNR,start_time,end_time,low_freq,high_freq,class,class_prob,det_prob,individual,event,sampling_rate,input_file
33036,LF,337.563436,105468.75,95040.0,0.3348986497632014,337.5465,337.5859,93359,111783,Rhinolophus hipposideros,0.071,0.071,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
33039,LF,337.590912,102539.0625,95040.0,-1.2231640486632327,337.5795,337.6074,93359,110641,Rhinolophus hipposideros,0.047,0.047,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
33041,LF,337.607604,22460.9375,22080.0,-0.2811314942880417,337.6005,337.6121,22031,26184,Nyctalus leisleri,0.014,0.025,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
33044,HF,337.620764,41992.1875,45120.0,-0.505485109856588,337.6195,337.6235,37500,51491,Plecotus auritus,0.01,0.046,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
33045,LF,337.63302,34179.6875,33600.0,0.4790602836337277,337.6295,337.6411,31484,37131,Eptesicus serotinus,0.024,0.052,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
33047,LF,337.655556,100585.9375,95040.0,1.588122205331624,337.6345,337.6653,93359,111707,Rhinolophus hipposideros,0.04,0.04,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
33049,HF,337.672724,47851.5625,47040.0,0.5689949851810385,337.6675,337.6765,46093,52634,Pipistrellus pipistrellus,0.029,0.031,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
33050,LF,337.69146,108398.4375,95040.0,0.4070828420337841,337.6715,337.7025,93359,111560,Rhinolophus hipposideros,0.03,0.03,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
33052,LF,337.705448,100585.9375,94080.0,-0.5415352176839663,337.7035,337.7328,93359,111126,Rhinolophus hipposideros,0.027,0.027,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
33053,LF,337.726732,22460.9375,24000.0,1.7651774571037462,337.7215,337.7287,22890,31909,Plecotus austriacus,0.019,0.034,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
33054,LF,337.743876,110351.5625,94080.0,0.2468235232836472,337.7265,337.7565,93359,111640,Rhinolophus hipposideros,0.037,0.037,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
33060,LF,337.771712,101562.5,94080.0,-0.8709166131222796,337.7615,337.7906,93359,111293,Rhinolophus hipposideros,0.033,0.033,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
33061,LF,337.794108,103515.625,95040.0,0.5489102172093703,337.7815,337.8091,93359,110670,Rhinolophus hipposideros,0.045,0.045,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
33063,LF,337.831352,97656.25,95040.0,0.5009620219655948,337.8075,337.8364,93359,111387,Rhinolophus hipposideros,0.028,0.028,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
33065,LF,337.852924,96679.6875,95040.0,-0.2085645698467617,337.8435,337.8707,93359,110969,Rhinolophus hipposideros,0.039,0.039,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
33069,LF,337.885848,100585.9375,95040.0,0.4250141647614223,337.8615,337.8908,93359,111154,Rhinolophus hipposideros,0.052,0.052,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
33075,LF,337.935768,21484.375,21120.0,0.3173351438074906,337.9325,337.956,18593,21423,Nyctalus noctula,0.085,0.13,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
33076,LF,337.988336,100585.9375,95040.0,0.3702904726537636,337.9615,337.991,93359,111619,Rhinolophus hipposideros,0.037,0.037,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
33078,HF,338.011008,68359.375,69120.0,0.3186797087762206,338.0015,338.0322,69296,80706,Rhinolophus ferrumequinum,0.041,0.041,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
33085,LF,338.074752,22460.9375,23040.0,0.2792489153734039,338.0725,338.0782,23750,35875,Plecotus austriacus,0.02,0.038,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
33088,LF,338.117524,107421.875,95040.0,-0.1734582549503033,338.1095,338.1381,93359,111555,Rhinolophus hipposideros,0.023,0.023,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
33091,LF,338.145204,23437.5,23040.0,0.4558526869224555,338.1405,338.1545,22031,26947,Nyctalus leisleri,0.019,0.041,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
33095,LF,338.171536,23437.5,24000.0,1.3139324986877503,338.16949999999997,338.179,22890,29770,Plecotus austriacus,0.012,0.032,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
33099,LF,338.207208,26367.1875,26880.000000000004,1.967395706607604,338.2015,338.2136,25468,31108,Nyctalus leisleri,0.026,0.07,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
33100,HF,338.230668,79101.5625,78720.0,0.6155200225360543,338.2255,338.2695,68437,83624,Rhinolophus ferrumequinum,0.078,0.078,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
33101,LF,338.262352,95703.125,95040.0,0.8513868216720365,338.2255,338.2638,93359,112622,Rhinolophus hipposideros,0.028,0.028,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
33103,LF,338.280632,100585.9375,95040.0,0.1393609747730043,338.2545,338.2856,93359,111472,Rhinolophus hipposideros,0.027,0.027,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
33105,LF,338.307824,102539.0625,95040.0,0.7763719222468131,338.2985,338.3258,93359,111225,Rhinolophus hipposideros,0.03,0.03,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
33110,LF,338.335928,35156.25,35520.0,1.1141356414133838,338.3325,338.3424,34921,40495,Barbastellus barbastellus,0.008,0.032,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
33115,LF,338.361824,24414.0625,24000.0,0.8480162206211227,338.3555,338.3634,23750,31656,Plecotus austriacus,0.01,0.026,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
33116,LF,338.38388,99609.375,95040.0,0.2861302034477236,338.3685,338.3996,93359,111074,Rhinolophus hipposideros,0.034,0.034,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
33120,LF,338.419956,21484.375,22080.0,1.2584410455180182,338.4065,338.4225,22031,27067,Nyctalus leisleri,0.027,0.062,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
33124,LF,338.465192,109375.0,95040.0,-0.4982938180096313,338.4535,338.4856,93359,111681,Rhinolophus hipposideros,0.03,0.03,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
33130,HF,338.487728,48828.125,48960.0,1.4527740478207352,338.4855,338.4966,46953,51709,Pipistrellus pipistrellus,0.046,0.054,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
33136,LF,338.545108,102539.0625,95040.0,0.5531223415838222,338.5365,338.5681,93359,111528,Rhinolophus hipposideros,0.035,0.035,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
33138,LF,338.567556,30273.4375,29760.0,1.8267231244707132,338.5665,338.5725,26328,39709,Plecotus austriacus,0.019,0.057,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
33143,HF,338.596948,39062.5,39360.0,0.7787676985988007,338.5945,338.6009,37500,43098,Barbastellus barbastellus,0.055,0.076,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
33145,LF,338.620752,25390.625,24960.0,0.2092950646375949,338.6205,338.6282,23750,32306,Plecotus austriacus,0.01,0.025,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
33148,HF,338.669312,74218.75,73920.0,-0.0309910396694909,338.6675,338.705,68437,82592,Rhinolophus ferrumequinum,0.036,0.036,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
33150,LF,338.685656,24414.0625,24000.0,1.864551479495456,338.6855,338.6924,23750,34731,Plecotus austriacus,0.016,0.033,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
33155,LF,338.728892,32226.5625,28800.0,0.7840565356234351,338.7195,338.7315,28906,35467,Eptesicus serotinus,0.025,0.043,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
33158,HF,338.766008,47851.5625,48000.0,2.718128007332413,338.7575,338.7668,46953,53895,Pipistrellus pipistrellus,0.023,0.026,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
33162,LF,338.797516,29296.875,28800.0,1.166707334945535,338.7935,338.8055,28046,33994,Eptesicus serotinus,0.023,0.038,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
33163,LF,338.828096,21484.375,23040.0,0.8667431037464519,338.8195,338.8314,22890,26892,Nyctalus leisleri,0.013,0.026,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
33166,HF,338.853444,79101.5625,70080.0,-0.3779045984948919,338.8405,338.8821,68437,83241,Rhinolophus ferrumequinum,0.033,0.033,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
33169,LF,338.878832,28320.3125,28800.0,-0.1115839498013279,338.8745,338.8826,28046,39824,Eptesicus serotinus,0.009,0.023,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
33173,LF,338.92216,105468.75,95040.0,0.4269725413373428,338.9005,338.9298,93359,110834,Rhinolophus hipposideros,0.029,0.029,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
33177,LF,338.958344,107421.875,94080.0,-0.3421623734672305,338.9325,338.9612,93359,111403,Rhinolophus hipposideros,0.025,0.025,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
33181,LF,338.98534,25390.625,23040.0,0.1707184695464937,338.9845,338.9943,23750,30616,Nyctalus leisleri,0.011,0.032,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
33183,LF,339.019908,104492.1875,95040.0,-0.7143263212023272,339.0105,339.0413,93359,111625,Rhinolophus hipposideros,0.029,0.029,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
33187,LF,339.049368,107421.875,94080.0,1.2412890076916436,339.0315,339.0628,93359,111666,Rhinolophus hipposideros,0.031,0.031,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
33189,LF,339.100028,33203.125,33600.0,0.0925857887445591,339.0945,339.1023,33203,40111,Barbastellus barbastellus,0.016,0.032,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
33191,HF,339.119216,40039.0625,38400.0,-0.4041473287752639,339.1145,339.1258,37500,41872,Pipistrellus nathusii,0.02,0.037,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
33192,LF,339.140244,95703.125,94080.0,0.076520286856867,339.1205,339.1553,93359,111828,Rhinolophus hipposideros,0.026,0.026,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
33195,HF,339.166184,74218.75,73920.0,-0.302461329666954,339.1565,339.1924,68437,80815,Rhinolophus ferrumequinum,0.023,0.023,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
33200,LF,339.189052,38085.9375,25920.0,1.9029370612182368,339.1875,339.1939,24609,39228,Plecotus austriacus,0.014,0.033,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
33201,LF,339.215012,98632.8125,94080.0,0.81610700704303,339.1885,339.2237,93359,112005,Rhinolophus hipposideros,0.043,0.043,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
33204,HF,339.260964,74218.75,69120.0,-0.1029217492992577,339.2455,339.2801,68437,81627,Rhinolophus ferrumequinum,0.03,0.03,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
33208,LF,339.278556,20507.8125,21120.0,1.2020359837457446,339.2775,339.2835,13437,31150,Plecotus auritus,0.036,0.039,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
33209,HF,339.298108,43945.3125,44160.0,1.771976961241659,339.2915,339.3027,42656,49579,Pipistrellus pipistrellus,0.031,0.046,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
33210,LF,339.322928,97656.25,95040.0,0.0844673595692344,339.2965,339.3282,93359,111907,Rhinolophus hipposideros,0.025,0.025,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
33214,LF,339.3458,24414.0625,23040.0,2.0179547215779143,339.3375,339.3488,23750,29102,Nyctalus leisleri,0.013,0.029,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
33217,HF,339.388912,52734.375,49920.0,1.544035622152524,339.3845,339.397,49531,55621,Pipistrellus pipistrellus,0.04,0.05,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
33219,LF,339.43066,107421.875,95040.0,0.4539293806217686,339.4305,339.45889999999997,93359,111673,Rhinolophus hipposideros,0.03,0.03,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
33221,HF,339.45538799999997,74218.75,70080.0,-0.0725820219151985,339.4515,339.4923,68437,82280,Rhinolophus ferrumequinum,0.035,0.035,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
33223,LF,339.495736,98632.8125,94080.0,0.6080341317439649,339.4695,339.4996,93359,111260,Rhinolophus hipposideros,0.027,0.027,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
33227,HF,339.512692,79101.5625,75840.0,0.4705352104280801,339.5085,339.5481,68437,82372,Rhinolophus ferrumequinum,0.028,0.028,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
33229,LF,339.554556,110351.5625,95040.0,0.4439183964927905,339.5365,339.5703,93359,112229,Rhinolophus hipposideros,0.024,0.024,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
33231,HF,339.57846,44921.875,46080.0,-0.0708975488180545,339.5775,339.5827,40078,55573,Myotis bechsteinii,0.007,0.025,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
33235,LF,339.615028,97656.25,95040.0,0.7883549686038004,339.6135,339.6477,93359,111623,Rhinolophus hipposideros,0.04,0.04,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
33236,LF,339.63102,30273.4375,31680.0,1.243800417685629,339.6255,339.6351,28046,35142,Eptesicus serotinus,0.018,0.033,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
33237,HF,339.655312,75195.3125,74880.0,-0.5305396116018278,339.6535,339.691,68437,82565,Rhinolophus ferrumequinum,0.031,0.031,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
33242,HF,339.70237199999997,73242.1875,74880.0,0.2732625413225203,339.6955,339.7369,68437,83212,Rhinolophus ferrumequinum,0.045,0.045,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
33246,LF,339.724836,109375.0,94080.0,0.1286153655426799,339.7215,339.7521,93359,111013,Rhinolophus hipposideros,0.039,0.039,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
33249,LF,339.754392,23437.5,24000.0,1.4313194049242446,339.7445,339.756,22890,28403,Nyctalus leisleri,0.017,0.036,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
33251,LF,339.780912,108398.4375,95040.0,0.9614916806710144,339.7735,339.8054,93359,110710,Rhinolophus hipposideros,0.052,0.052,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
33255,LF,339.825064,96679.6875,95040.0,-0.4420797400318102,339.8055,339.836,93359,111828,Rhinolophus hipposideros,0.025,0.025,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
33256,LF,339.809452,27343.75,26880.000000000004,1.5948325223996518,339.8085,339.8155,26328,34935,Plecotus auritus,0.009,0.029,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
33259,HF,339.854556,78125.0,70080.0,0.4357842296558727,339.8345,339.8663,68437,80883,Rhinolophus ferrumequinum,0.024,0.024,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
