,KMEANS_CLASSES,peak_frequency,SNR,start_time,end_time,low_freq,high_freq,class,class_prob,det_prob,individual,event,sampling_rate,input_file
419,LF,34560.0,1.1464026819166215,973.1205,973.1308,34062,38784,Barbastellus barbastellus,0.068,0.196,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
420,HF,44160.0,0.44781007838428766,973.6165,973.6297,40078,44643,Pipistrellus nathusii,0.075,0.085,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
421,LF,29760.0,1.2701008835010896,977.8005,977.8123,28046,32690,Eptesicus serotinus,0.052,0.105,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
422,LF,29760.0,1.2193710266525475,987.6545,987.6617,28046,42065,Plecotus auritus,0.038,0.089,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
423,LF,23040.0,0.3116264886976438,988.5175,988.5376,22031,25880,Nyctalus noctula,0.068,0.153,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
424,HF,47040.0,2.2543699660926326,990.9865,991.0,46093,50475,Pipistrellus pipistrellus,0.09,0.113,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
425,LF,32640.0,0.047432494118932675,992.9235,992.9289,29765,39349,Plecotus auritus,0.054,0.104,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
426,HF,41280.0,1.9969373590238644,995.4015,995.4129,38359,42271,Pipistrellus nathusii,0.062,0.087,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
427,LF,22080.0,0.945176076325589,997.0545,997.0712,20312,23857,Nyctalus noctula,0.05,0.097,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
428,HF,44160.0,1.8674467823795207,1001.5225,1001.5319,42656,48936,Pipistrellus nathusii,0.073,0.125,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
429,LF,32640.0,1.895881622169742,1002.8095,1002.8181,30625,38776,Eptesicus serotinus,0.053,0.119,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
430,LF,22080.0,0.2981369039713423,1006.0025,1006.0216,20312,24008,Nyctalus noctula,0.066,0.107,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
431,LF,23040.0,0.5697108431975326,1012.5275,1012.5477,22031,24929,Nyctalus leisleri,0.058,0.107,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
432,LF,24000.0,1.077520018795238,1014.4325,1014.4451,22890,26373,Nyctalus leisleri,0.048,0.089,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
433,LF,95040.0,0.19333412610420625,1015.5345,1015.5677,93359,110329,Rhinolophus hipposideros,0.088,0.088,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
434,LF,21120.0,0.0012631729509299887,1016.0015,1016.0203,21171,25656,Nyctalus leisleri,0.051,0.121,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
435,HF,45120.0,5.8661143274150165,1018.9115,1018.9218,43515,46612,Pipistrellus pipistrellus,0.076,0.106,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
436,HF,42240.0,0.7176956670114811,1024.4165,1024.4265,38359,42505,Pipistrellus nathusii,0.074,0.105,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
437,LF,22080.0,0.08300222157696739,1026.0015,1026.0153,21171,25785,Nyctalus leisleri,0.049,0.087,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
438,LF,23040.0,1.2997874808769234,1027.3385,1027.3555,22890,26814,Nyctalus leisleri,0.038,0.083,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
439,LF,24000.0,0.16347737528459746,1027.6235,1027.6303,23750,33148,Plecotus austriacus,0.042,0.09,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
440,LF,28800.0,0.515831251593198,1028.8105,1028.8211,27187,34647,Eptesicus serotinus,0.083,0.118,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
441,LF,21120.0,0.34098939321890853,1028.8665,1028.8878,19453,22232,Nyctalus noctula,0.051,0.093,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
442,HF,51840.0,1.363603267356446,1031.8545,1031.8674,50390,55296,Pipistrellus pipistrellus,0.085,0.152,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
443,LF,95040.0,0.5130411280875521,1032.1425,1032.1749,93359,110906,Rhinolophus hipposideros,0.096,0.096,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
444,HF,78720.0,0.391505476748946,1034.0015,1034.0342,68437,79566,Rhinolophus ferrumequinum,0.088,0.089,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
445,HF,44160.0,2.666912345194702,1035.3195,1035.3282,43515,53958,Pipistrellus nathusii,0.042,0.082,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
446,LF,21120.0,0.8186178618172836,1040.9495,1040.969,19453,22846,Nyctalus noctula,0.087,0.144,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
447,LF,94080.0,0.6695474675693316,1042.8935,1042.928,93359,111727,Rhinolophus hipposideros,0.082,0.082,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
448,LF,23040.0,0.5334983287725069,1044.4495,1044.4645,22031,27245,Nyctalus leisleri,0.047,0.112,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
449,HF,46080.0,2.7153802056184926,1044.6425,1044.6528,42656,50360,Pipistrellus pipistrellus,0.041,0.08,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
450,LF,20160.0,0.44830346354228534,1044.8375,1044.8446,15156,25644,Plecotus auritus,0.075,0.096,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
451,HF,47040.0,1.2665886875231858,1045.4415,1045.4503,47812,56574,Pipistrellus pipistrellus,0.092,0.116,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
452,LF,31680.0,1.4679555399423017,1047.5345,1047.5427,28046,36848,Eptesicus serotinus,0.044,0.096,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
453,LF,31680.0,0.4203081490324167,1050.6025,1050.6108,28046,37330,Eptesicus serotinus,0.045,0.082,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
454,HF,45120.0,1.9628915273902303,1051.2195,1051.232,44375,47140,Pipistrellus pipistrellus,0.099,0.114,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
455,LF,33600.0,1.7968109169784516,1058.7545,1058.7674,30625,37403,Eptesicus serotinus,0.051,0.091,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
456,HF,48960.0,1.3920899911449014,1059.5135,1059.5208,46953,52279,Pipistrellus pipistrellus,0.096,0.103,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
457,LF,28800.0,0.3434308583912202,1060.1355,1060.147,28046,33463,Eptesicus serotinus,0.057,0.097,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
458,LF,24000.0,3.3495314439269808,1060.6235,1060.6405,22890,27913,Nyctalus leisleri,0.139,0.275,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
459,LF,24000.0,3.2193949111416416,1060.9235,1060.9392,23750,28408,Nyctalus leisleri,0.211,0.329,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
460,LF,23040.0,0.48482642527148945,1062.0015,1062.0181,22031,27578,Nyctalus leisleri,0.047,0.117,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
461,LF,31680.0,1.130672740487231,1064.9605,1064.9756,29765,35791,Eptesicus serotinus,0.066,0.089,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
462,HF,49920.0,1.727262726998372,1065.0415,1065.0526,48671,52814,Pipistrellus pipistrellus,0.073,0.083,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
463,LF,24000.0,2.6091560483274288,1066.0235,1066.0409,22890,27323,Nyctalus leisleri,0.059,0.119,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
464,LF,23040.0,5.303832602569615,1066.7165,1066.7316,22031,25849,Nyctalus leisleri,0.324,0.499,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
465,LF,23040.0,8.495384823308946,1067.0045,1067.0235,22031,26344,Nyctalus leisleri,0.397,0.501,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
466,LF,23040.0,0.4175707226053182,1067.3965,1067.4112,22890,27129,Nyctalus leisleri,0.07,0.155,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
467,LF,24000.0,2.8029070474960416,1067.7315,1067.752,22890,26433,Nyctalus leisleri,0.224,0.298,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
468,LF,31680.0,2.730020572336013,1067.8725,1067.8775,28046,40410,Plecotus auritus,0.03,0.088,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
469,LF,23040.0,2.6425759506215645,1068.0135,1068.0355,22031,25896,Nyctalus noctula,0.163,0.288,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
470,LF,24000.0,3.0676906431000326,1068.2405,1068.2575,22890,26277,Nyctalus leisleri,0.309,0.38,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
471,LF,24960.0,1.5286433431506579,1068.4515,1068.4644,23750,28902,Nyctalus leisleri,0.389,0.586,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
472,LF,23040.0,3.9427228165226995,1069.3565,1069.3721,22031,26149,Nyctalus leisleri,0.297,0.474,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
473,LF,24000.0,0.7987597273543885,1070.9735,1070.9854,24609,29178,Nyctalus leisleri,0.067,0.173,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
474,LF,31680.0,1.047032563973105,1074.6665,1074.676,28046,34689,Eptesicus serotinus,0.066,0.109,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
475,LF,23040.0,0.6715931717188734,1075.4445,1075.4599,22890,27161,Nyctalus leisleri,0.057,0.122,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
476,LF,23040.0,3.3045002541359474,1077.8445,1077.8651,22031,25228,Nyctalus leisleri,0.251,0.309,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
477,LF,24000.0,0.8281450418071437,1078.0015,1078.0167,22031,25863,Nyctalus leisleri,0.094,0.12,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
478,HF,73920.0,0.6471313939411778,1078.0015,1078.0387,68437,80457,Rhinolophus ferrumequinum,0.105,0.106,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
479,HF,46080.0,2.695225219170771,1078.5405,1078.553,43515,48472,Pipistrellus pipistrellus,0.067,0.081,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
480,LF,24000.0,4.362648570163134,1078.5425,1078.5616,22890,27240,Nyctalus leisleri,0.184,0.324,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
481,LF,27840.0,0.6487695057229764,1078.7955,1078.8111,26328,29934,Nyctalus leisleri,0.08,0.143,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
482,LF,36480.0,1.1107947142676584,1078.8705,1078.8804,31484,38116,Eptesicus serotinus,0.031,0.081,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
483,HF,45120.0,2.0632680185392775,1079.8695,1079.8805,43515,45476,Pipistrellus pipistrellus,0.082,0.098,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
484,LF,24000.0,2.4718802629570744,1080.3885,1080.4121,23750,27569,Nyctalus leisleri,0.048,0.101,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
485,LF,24960.0,1.4973896472496881,1082.2945,1082.3088,23750,28156,Nyctalus leisleri,0.416,0.545,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
486,HF,41280.0,2.356695774769233,1085.3385,1085.3475,39218,45226,Pipistrellus nathusii,0.356,0.481,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
487,HF,44160.0,4.470327920878884,1085.4375,1085.4443,40937,49440,Pipistrellus nathusii,0.443,0.508,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
488,LF,24960.0,2.334611226862454,1088.7515,1088.7658,22890,29060,Nyctalus leisleri,0.221,0.527,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
489,LF,24960.0,1.0773064894885582,1089.0505,1089.0631,24609,30445,Nyctalus leisleri,0.074,0.151,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
490,LF,24000.0,1.9311179145834199,1089.0625,1089.0835,22890,24989,Nyctalus leisleri,0.089,0.114,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
491,LF,24000.0,7.464084909238979,1089.3525,1089.3686,22031,26996,Nyctalus leisleri,0.489,0.599,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
492,LF,24000.0,7.255839455113737,1089.6455,1089.6655,22031,28025,Nyctalus leisleri,0.146,0.421,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
493,LF,24000.0,6.062670362347716,1090.3485,1090.3684,22031,27480,Nyctalus leisleri,0.184,0.443,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
494,LF,94080.0,0.5451758755911553,1091.4275,1091.4579,93359,110659,Rhinolophus hipposideros,0.081,0.081,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
495,HF,76800.0,0.15523657674793984,1098.4065,1098.4416,68437,81223,Rhinolophus ferrumequinum,0.085,0.085,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
496,LF,24000.0,4.0913002430160175,1099.9605,1099.9743,23750,28932,Nyctalus leisleri,0.436,0.603,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
497,LF,24000.0,3.2075733047452197,1100.2455,1100.2606,22890,28277,Nyctalus leisleri,0.329,0.524,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
498,HF,39360.0,2.7215771067343946,1100.8385,1100.8443,34921,42611,Barbastellus barbastellus,0.062,0.086,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
499,LF,22080.0,1.1324710202870838,1102.9045,1102.9247,21171,25102,Nyctalus noctula,0.101,0.159,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
500,HF,56640.0,3.0886778555576204,1106.0215,1106.0289,56406,61580,Pipistrellus pygmaeus,0.092,0.093,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
501,LF,24000.0,1.8287773618193603,1106.5205,1106.5362,22890,26369,Nyctalus leisleri,0.046,0.083,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
502,LF,25920.0,0.6831765922529784,1109.6435,1109.6535,26328,32779,Eptesicus serotinus,0.049,0.102,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
503,LF,26880.0,0.8785823657583351,1110.2665,1110.2777,26328,31581,Nyctalus leisleri,0.046,0.089,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
504,LF,22080.0,0.13587689298881234,1112.3805,1112.3923,22031,28283,Nyctalus noctula,0.026,0.081,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
505,LF,30720.0,1.4420594328729432,1112.5605,1112.5707,30625,36995,Eptesicus serotinus,0.049,0.081,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
506,LF,32640.0,1.8937871082731195,1113.0905,1113.096,28046,41077,Plecotus auritus,0.037,0.092,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
507,LF,34560.0,1.9212047987719414,1115.7325,1115.7422,32343,37676,Barbastellus barbastellus,0.039,0.092,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
508,LF,24000.0,1.8367206205192534,1118.2955,1118.3146,22890,25684,Nyctalus leisleri,0.072,0.106,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
509,LF,23040.0,0.910218287013,1118.4405,1118.4539,22890,29606,Nyctalus noctula,0.053,0.144,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
510,LF,24000.0,1.6494671954029096,1120.1825,1120.2017,22890,27146,Nyctalus leisleri,0.145,0.257,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
511,LF,24000.0,0.8382897536690463,1121.1215,1121.129,22890,32816,Plecotus austriacus,0.032,0.097,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
512,LF,24960.0,1.3973527496746692,1123.7285,1123.7395,24609,29276,Nyctalus leisleri,0.036,0.081,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
513,LF,23040.0,0.059503075567566496,1127.3935,1127.414,22890,26291,Nyctalus leisleri,0.068,0.12,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
514,LF,29760.0,0.6661932500128437,1133.0935,1133.1033,28046,35700,Eptesicus serotinus,0.071,0.102,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
515,LF,24000.0,1.2577692285209363,1133.1065,1133.121,22890,27797,Nyctalus leisleri,0.18,0.364,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
516,LF,24000.0,6.164649211754392,1134.1085,1134.1287,22890,27105,Nyctalus leisleri,0.205,0.319,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
517,LF,24960.0,2.6135501684412503,1134.6305,1134.6496,23750,28523,Nyctalus noctula,0.05,0.132,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
518,LF,95040.0,0.4873967836807925,1135.8795,1135.913,93359,110994,Rhinolophus hipposideros,0.089,0.089,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
519,HF,50880.0,0.35503050688404936,1137.6165,1137.6314,49531,53397,Pipistrellus pipistrellus,0.06,0.097,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
520,LF,23040.0,0.417010125922479,1137.9635,1137.9803,22890,26214,Nyctalus leisleri,0.052,0.094,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
521,LF,24000.0,2.876073572543759,1138.3165,1138.33,23750,28871,Nyctalus leisleri,0.329,0.518,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
522,LF,24960.0,2.5388546745802723,1138.8535,1138.8707,22890,26682,Nyctalus leisleri,0.071,0.128,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
523,LF,28800.0,2.3467077247820063,1139.8015,1139.8108,27187,36620,Eptesicus serotinus,0.065,0.102,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
524,HF,52800.0,1.8861294474764734,1142.3475,1142.3573,52109,56192,Pipistrellus pygmaeus,0.099,0.119,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
525,HF,41280.0,0.11228847244833068,1143.7415,1143.7584,40937,43791,Pipistrellus nathusii,0.063,0.085,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
526,HF,46080.0,2.5196207538280375,1145.8675,1145.8741,45234,50665,Pipistrellus pipistrellus,0.166,0.175,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
527,LF,24000.0,1.2680414602709147,1149.2815,1149.2969,23750,28310,Nyctalus leisleri,0.047,0.086,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
528,LF,26880.0,0.625093386785263,1150.3145,1150.3281,26328,31637,Eptesicus serotinus,0.056,0.11,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
529,HF,62400.0,2.283624898023711,1155.7085,1155.7157,59843,65171,Pipistrellus pygmaeus,0.107,0.108,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
530,HF,52800.0,1.2790453655178924,1160.3015,1160.308,50390,57316,Pipistrellus pipistrellus,0.104,0.114,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
531,LF,24000.0,2.609663422323927,1160.3785,1160.3951,22890,27117,Nyctalus leisleri,0.084,0.172,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
532,LF,24000.0,2.750378051748882,1164.3045,1164.3224,22890,26766,Nyctalus leisleri,0.251,0.349,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
533,LF,24000.0,1.2565652595736452,1164.5795,1164.5905,23750,29585,Nyctalus leisleri,0.036,0.097,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
534,LF,23040.0,0.10263859089331667,1167.6625,1167.6836,21171,24067,Nyctalus noctula,0.046,0.098,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
535,LF,25920.0,2.0143875111165768,1169.7415,1169.7566,23750,28920,Nyctalus leisleri,0.065,0.16,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
536,LF,25920.0,3.2808296731780615,1170.2795,1170.2914,23750,27721,Eptesicus serotinus,0.087,0.213,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
537,LF,24000.0,1.7113412986126317,1173.0295,1173.0466,22031,26414,Nyctalus noctula,0.1,0.216,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
538,LF,95040.0,0.23481960801441326,1178.0015,1178.0313,93359,112539,Rhinolophus hipposideros,0.116,0.116,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
539,LF,24000.0,1.3136907783845742,1178.2615,1178.2768,23750,28417,Nyctalus leisleri,0.043,0.089,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
540,LF,30720.0,0.6686653157207622,1194.0895,1194.0961,28046,36465,Plecotus auritus,0.039,0.122,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
541,HF,75840.0,0.018498451811959464,1198.0015,1198.0355,68437,80569,Rhinolophus ferrumequinum,0.08,0.081,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
542,LF,24000.0,1.4167440481453142,1198.2975,1198.3116,22890,26613,Nyctalus leisleri,0.053,0.095,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
543,HF,32640.0,1.4317490599702885,1198.5035,1198.509,28906,51136,Plecotus auritus,0.028,0.113,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
544,LF,24960.0,0.7392377936028411,1199.0865,1199.0911,23750,38059,Plecotus austriacus,0.058,0.107,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
545,HF,45120.0,1.0650344868144708,1199.2865,1199.2964,39218,45177,Pipistrellus nathusii,0.07,0.084,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
546,LF,28800.0,0.9631345935332182,1200.1135,1200.127,28046,33199,Eptesicus serotinus,0.084,0.166,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
547,LF,36480.0,1.612452098571307,1202.7605,1202.772,34062,39218,Pipistrellus nathusii,0.073,0.144,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
548,LF,95040.0,0.747975240397035,1203.0185,1203.0533,93359,110309,Rhinolophus hipposideros,0.082,0.082,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
549,LF,26880.0,1.045246283368876,1205.9775,1205.9861,27187,35675,Eptesicus serotinus,0.085,0.141,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
550,LF,20160.0,1.4603852872435947,1212.2725,1212.2945,16875,19767,Nyctalus noctula,0.096,0.128,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
551,LF,95040.0,0.1274234619300344,1217.3765,1217.408,93359,110063,Rhinolophus hipposideros,0.082,0.082,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
552,LF,27840.0,0.6495110893867779,1218.9865,1218.9919,25468,39780,Plecotus auritus,0.041,0.082,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
553,HF,45120.0,1.697600609505153,1221.9445,1221.9527,43515,49230,Pipistrellus pipistrellus,0.089,0.098,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
554,HF,28800.0,2.0249051403858855,1222.9275,1222.9325,28906,43847,Plecotus auritus,0.102,0.228,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
555,LF,94080.0,0.07379289563374371,1223.2905,1223.3219,93359,110265,Rhinolophus hipposideros,0.084,0.084,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
556,LF,22080.0,1.6249871052998832,1223.5295,1223.547,20312,23969,Nyctalus noctula,0.066,0.125,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
