,freq_group,peak_frequency_time_SPECTROGRAM,peak_frequency_SPECTROGRAM,peak_frequency_WELCH,SNR,start_time,end_time,low_freq,high_freq,class,class_prob,det_prob,individual,event,sampling_rate,input_file
4077,LF,84.4633,28500.0,28800.0,0.7210678405119981,84.45949999999999,84.4702,28046,33749,Eptesicus serotinus,0.01,0.021,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
4078,LF,84.4745,24000.0,24960.0,-0.1945825251974205,84.4725,84.47800000000001,24609,42248,Plecotus austriacus,0.015,0.04,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
4081,LF,84.51086666666666,24750.0,24000.0,1.830043277916805,84.5095,84.5168,24609,35488,Plecotus austriacus,0.008,0.021,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
4082,HF,84.5668,72750.0,81600.0,0.8044884385316189,84.5365,84.5767,68437,83223,Rhinolophus ferrumequinum,0.023,0.023,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
4083,LF,84.54316666666666,23250.0,23040.0,1.40320003106154,84.5375,84.544,24609,38289,Plecotus austriacus,0.01,0.025,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
4085,LF,84.59096666666667,28500.0,26880.000000000004,0.6028830283600755,84.5865,84.5942,28046,40651,Eptesicus serotinus,0.007,0.022,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
4086,HF,84.66126666666666,81000.0,73920.0,0.7953614956848865,84.6315,84.6699,68437,81281,Rhinolophus ferrumequinum,0.022,0.022,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
4087,LF,84.64083333333333,23250.0,24960.0,1.4891326442644823,84.6365,84.6455,23750,31318,Plecotus austriacus,0.006,0.019,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
4089,HF,84.68936666666667,83250.0,73920.0,0.1875971837862831,84.6615,84.6983,68437,82633,Rhinolophus ferrumequinum,0.023,0.024,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
4094,LF,84.7224,23250.0,23040.0,1.0581878609037991,84.7205,84.7296,22031,28460,Plecotus austriacus,0.011,0.025,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
4095,LF,84.7356,28500.0,26880.000000000004,0.7971289863860186,84.7315,84.7384,26328,41843,Myotis nattereri,0.005,0.02,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
4096,HF,84.80886666666666,69750.0,72960.0,0.6336760257691147,84.7795,84.8148,68437,81519,Rhinolophus ferrumequinum,0.021,0.021,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
4097,LF,84.78426666666667,24750.0,24960.0,1.446934843066821,84.7825,84.7894,24609,38885,Plecotus austriacus,0.008,0.025,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
4099,HF,84.82133333333333,54000.0,48000.0,2.471013757323268,84.8115,84.822,47812,54235,Pipistrellus pipistrellus,0.021,0.025,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
4100,HF,84.8474,81750.0,74880.0,-0.3822027742810832,84.8305,84.8631,68437,81421,Rhinolophus ferrumequinum,0.02,0.02,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
4102,HF,84.85723333333334,81750.0,81600.0,0.3327357687110664,84.8455,84.8856,68437,82476,Rhinolophus ferrumequinum,0.021,0.021,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
4104,HF,84.87153333333333,68250.0,74880.0,0.133250352088606,84.87049999999999,84.90729999999999,68437,81359,Rhinolophus ferrumequinum,0.024,0.024,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
4105,LF,84.91903333333333,29250.0,28800.0,1.0284871576317722,84.9115,84.9208,28906,37093,Eptesicus serotinus,0.012,0.027,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
4106,LF,84.9379,33000.0,33600.0,-1.2603343521626011,84.9315,84.9431,32343,37279,Eptesicus serotinus,0.007,0.024,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
4108,HF,84.95246666666667,74250.0,74880.0,-0.3701414327697276,84.9435,84.9817,68437,81783,Rhinolophus ferrumequinum,0.02,0.02,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
4110,LF,84.98723333333334,25500.0,25920.0,1.803897166391496,84.98349999999999,84.9896,25468,41926,Plecotus austriacus,0.014,0.038,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
4111,HF,85.01106666666666,69750.0,73920.0,-0.3559042898040649,84.9945,85.0286,68437,81412,Rhinolophus ferrumequinum,0.02,0.02,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
4112,HF,85.0314,75000.0,73920.0,0.0541500141889751,85.02250000000001,85.0596,68437,81555,Rhinolophus ferrumequinum,0.02,0.02,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
4113,LF,85.0412,30000.0,29760.0,0.6080766492477901,85.0355,85.04429999999999,28906,37719,Eptesicus serotinus,0.008,0.02,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
4114,HF,85.05763333333333,78000.0,72960.0,0.0456713160452006,85.0445,85.0832,68437,82256,Rhinolophus ferrumequinum,0.023,0.023,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
4115,LF,85.08596666666666,29250.0,27839.999999999996,0.884065429846578,85.08449999999999,85.0917,28046,38896,Eptesicus serotinus,0.006,0.023,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
4116,LF,85.1075,21000.0,21120.0,1.277662134688034,85.0975,85.116,21171,23802,Nyctalus leisleri,0.021,0.034,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
4117,HF,85.12006666666667,46500.0,47040.0,1.8899932595651336,85.1195,85.1241,37500,66575,Myotis bechsteinii,0.014,0.028,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
4118,LF,85.20193333333333,20250.0,22080.0,1.169418921920472,85.1915,85.2084,20312,25253,Nyctalus noctula,0.032,0.058,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
4119,HF,85.21763333333334,75750.0,70080.0,0.0382774711946648,85.2075,85.2457,68437,81902,Rhinolophus ferrumequinum,0.024,0.024,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
4120,HF,85.22806666666666,71250.0,70080.0,-0.5736656525300246,85.2255,85.2561,68437,80524,Rhinolophus ferrumequinum,0.02,0.021,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
4123,LF,85.2655,25500.0,24960.0,1.1934518179835902,85.2645,85.271,24609,34094,Plecotus austriacus,0.011,0.026,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
4125,HF,85.3021,81750.0,78720.0,-0.4471632944140366,85.3015,85.3364,68437,81664,Rhinolophus ferrumequinum,0.021,0.021,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
4126,HF,85.3456,78000.0,69120.0,0.0395490068433021,85.3425,85.3819,68437,82439,Rhinolophus ferrumequinum,0.022,0.022,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
4127,HF,85.3863,72750.0,69120.0,0.5542611507609103,85.3545,85.39320000000001,68437,81703,Rhinolophus ferrumequinum,0.022,0.022,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
4128,LF,85.36296666666667,25500.0,25920.0,1.1490185737211709,85.3605,85.36670000000001,25468,36586,Plecotus austriacus,0.01,0.027,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
4129,HF,85.40119999999999,80250.0,80640.0,0.0631889910032506,85.3955,85.4358,68437,83187,Rhinolophus ferrumequinum,0.031,0.031,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
4131,LF,85.44456666666666,23250.0,24960.0,0.9478897248027258,85.4425,85.4491,25468,41386,Myotis nattereri,0.01,0.031,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
4132,HF,85.47823333333334,78750.0,73920.0,0.0591892090412339,85.4765,85.51259999999999,68437,82200,Rhinolophus ferrumequinum,0.02,0.02,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
4133,HF,85.51706666666666,70500.0,70080.0,0.0281456780966758,85.4875,85.5226,68437,81402,Rhinolophus ferrumequinum,0.02,0.02,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
4134,HF,85.56733333333334,72000.0,70080.0,0.4204093054996022,85.5655,85.605,68437,82620,Rhinolophus ferrumequinum,0.023,0.023,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
4136,LF,85.58186666666667,29250.0,27839.999999999996,0.1172745655975973,85.5805,85.5878,28046,37623,Eptesicus serotinus,0.007,0.02,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
4137,HF,85.59143333333333,60750.0,59520.0,0.925489403275592,85.59049999999999,85.5994,58984,64039,Pipistrellus pygmaeus,0.021,0.021,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
4138,LF,85.61033333333333,27000.0,24000.0,-0.0193562560716378,85.6075,85.61449999999999,25468,38340,Plecotus austriacus,0.005,0.021,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
4139,HF,85.63980000000001,75000.0,74880.0,-0.0106640541551701,85.6325,85.6712,68437,82036,Rhinolophus ferrumequinum,0.025,0.025,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
4140,LF,85.66933333333333,25500.0,25920.0,1.2053555702780518,85.6675,85.6755,25468,38368,Plecotus austriacus,0.006,0.024,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
4141,LF,85.68446666666667,25500.0,25920.0,0.7255859345490028,85.6755,85.6857,24609,30750,Nyctalus leisleri,0.008,0.022,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
4143,LF,85.7144,30750.0,30720.0,0.5317965691510347,85.7135,85.7236,28906,36357,Eptesicus serotinus,0.01,0.023,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
4144,HF,85.78586666666666,78750.0,72000.0,0.2659915432092772,85.7835,85.82130000000001,68437,82449,Rhinolophus ferrumequinum,0.026,0.026,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
4149,LF,85.85586666666667,24750.0,25920.0,1.6191707749967037,85.8505,85.8573,24609,38463,Plecotus austriacus,0.01,0.027,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
4150,HF,85.88216666666668,72750.0,79680.0,-0.4468573111310758,85.8745,85.9105,68437,81316,Rhinolophus ferrumequinum,0.02,0.02,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
4152,LF,85.90393333333333,39000.0,37440.0,1.5286940996187584,85.8995,85.9084,36640,41362,Barbastellus barbastellus,0.012,0.028,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
4155,HF,85.93956666666666,78750.0,74880.0,-0.0034247285172311,85.9195,85.9536,68437,81455,Rhinolophus ferrumequinum,0.02,0.02,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
4156,HF,85.96873333333333,74250.0,73920.0,-0.0262388668146412,85.9395,85.9726,68437,81111,Rhinolophus ferrumequinum,0.02,0.02,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
4158,LF,85.9603,22500.0,21120.0,0.6212913317743238,85.9585,85.9782,18593,22013,Nyctalus noctula,0.021,0.033,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
4159,HF,86.03263333333334,74250.0,73920.0,0.3259466241736982,86.0015,86.03620000000001,68437,79999,Rhinolophus ferrumequinum,0.034,0.034,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
4164,LF,86.06096666666667,25500.0,24960.0,2.194522793562373,86.0595,86.0667,24609,35028,Plecotus austriacus,0.009,0.023,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
4165,LF,86.09626666666666,24750.0,23040.0,0.806704566419475,86.0925,86.1009,23750,31869,Plecotus austriacus,0.009,0.024,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
4166,LF,86.10896666666667,24000.0,24000.0,0.1516725904443521,86.1005,86.1112,22890,26951,Nyctalus leisleri,0.012,0.022,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
4167,LF,86.209,22500.0,24960.0,0.4335250533123093,86.2045,86.2145,22890,28865,Nyctalus leisleri,0.008,0.021,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
4169,LF,86.233,24000.0,24000.0,0.7799895974774365,86.2325,86.23949999999999,23750,32312,Plecotus austriacus,0.011,0.023,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
4170,LF,86.25226666666667,37500.0,36480.0,0.1906032550669539,86.2515,86.2594,31484,39399,Myotis daubentonii,0.007,0.023,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
4171,HF,86.2679,78750.0,76800.0,-0.2510933575214075,86.26650000000001,86.3041,68437,82235,Rhinolophus ferrumequinum,0.021,0.021,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
4172,HF,86.3282,71250.0,72960.0,-0.107162379163562,86.3265,86.3603,68437,81429,Rhinolophus ferrumequinum,0.022,0.022,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
4173,LF,86.36106666666667,31500.0,30720.0,0.2141619315753138,86.3595,86.3666,28046,41415,Eptesicus serotinus,0.007,0.023,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
4174,HF,86.393,70500.0,72000.0,-0.0294371851564808,86.3735,86.4105,68437,81983,Rhinolophus ferrumequinum,0.021,0.021,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
4175,LF,86.38233333333334,36000.0,28800.0,0.41004629576009,86.37950000000001,86.3865,28906,39135,Eptesicus serotinus,0.008,0.027,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
4177,LF,86.41756666666667,24750.0,25920.0,0.6113170698837704,86.41550000000001,86.4221,24609,35649,Plecotus austriacus,0.017,0.037,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
4178,HF,86.46083333333333,72750.0,80640.0,-0.0142562327137805,86.4285,86.469,68437,82518,Rhinolophus ferrumequinum,0.025,0.025,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
4179,HF,86.52486666666667,82500.0,72000.0,-0.0113554900512555,86.4965,86.5363,68437,82348,Rhinolophus ferrumequinum,0.023,0.023,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
4180,HF,86.55063333333332,80250.0,70080.0,0.1621755456887983,86.5235,86.5587,68437,81126,Rhinolophus ferrumequinum,0.022,0.022,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
4183,HF,86.5718,76500.0,71040.0,0.31256475187493,86.5675,86.6057,68437,82121,Rhinolophus ferrumequinum,0.031,0.032,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
4184,LF,86.5874,35250.0,33600.0,0.837349223928376,86.5795,86.5896,34062,42089,Pipistrellus nathusii,0.004,0.023,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
4185,LF,86.61336666666666,27750.0,27839.999999999996,1.4407438872527356,86.6125,86.6203,28046,41524,Eptesicus serotinus,0.007,0.023,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
4186,LF,86.6245,30750.0,29760.0,-0.1251486886269959,86.6235,86.63,28046,38660,Eptesicus serotinus,0.005,0.023,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
4187,HF,86.64056666666667,79500.0,75840.0,-0.2923373601819878,86.6375,86.6781,68437,82248,Rhinolophus ferrumequinum,0.024,0.024,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
4189,LF,86.70713333333333,26250.0,25920.0,0.8077329055442741,86.7045,86.71170000000001,26328,38771,Myotis nattereri,0.005,0.024,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
4190,LF,86.7453,26250.0,25920.0,0.5875944068604424,86.73949999999999,86.7482,25468,33913,Eptesicus serotinus,0.007,0.024,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
4191,LF,86.76216666666667,24000.0,23040.0,0.9633577492475444,86.7575,86.7685,23750,29012,Nyctalus leisleri,0.011,0.024,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
4194,LF,86.79633333333334,27750.0,26880.000000000004,-0.2506452425165976,86.7935,86.8005,27187,39675,Eptesicus serotinus,0.005,0.024,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
4195,HF,86.8109,81000.0,72960.0,0.4375474312515844,86.8005,86.8396,68437,81898,Rhinolophus ferrumequinum,0.025,0.025,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
4196,LF,86.83303333333333,26250.0,28800.0,2.014849890711491,86.8315,86.8398,27187,35332,Eptesicus serotinus,0.011,0.027,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
4197,LF,86.8649,27750.0,27839.999999999996,1.2163793463653274,86.86449999999999,86.8716,27187,40434,Eptesicus serotinus,0.005,0.022,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
4198,HF,86.8861,76500.0,71040.0,-0.3282031010124753,86.8815,86.9229,68437,82696,Rhinolophus ferrumequinum,0.031,0.031,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
4199,HF,86.89863333333334,46500.0,46080.0,-0.1885655109153587,86.89750000000001,86.9027,37500,49652,Myotis daubentonii,0.005,0.024,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
4201,LF,86.91946666666666,32250.0,28800.0,0.4036078038828373,86.9185,86.9262,27187,40075,Eptesicus serotinus,0.007,0.021,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
4202,HF,86.94496666666667,83250.0,77760.0,0.0138388112022776,86.9315,86.9687,68437,82234,Rhinolophus ferrumequinum,0.022,0.022,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
4204,LF,86.98373333333333,24000.0,23040.0,0.2542451574399439,86.9825,86.9911,22031,29739,Plecotus austriacus,0.016,0.033,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
4206,LF,87.01963333333333,27750.0,24000.0,0.6800285078917454,87.0175,87.0252,24609,34762,Plecotus austriacus,0.009,0.024,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
4207,HF,87.06336666666667,73500.0,74880.0,0.1019297128463052,87.0555,87.09479999999999,68437,81953,Rhinolophus ferrumequinum,0.021,0.021,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
4209,HF,87.09020000000001,73500.0,74880.0,-0.3794127966297508,87.0715,87.1058,68437,81928,Rhinolophus ferrumequinum,0.021,0.021,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
4210,HF,87.14046666666667,81750.0,80640.0,-0.3975123628059104,87.1015,87.1412,68437,82452,Rhinolophus ferrumequinum,0.024,0.024,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
4211,LF,87.1272,21000.0,21120.0,-0.654172087247482,87.1225,87.13929999999999,20312,23600,Nyctalus leisleri,0.022,0.042,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
4212,HF,87.16103333333334,55500.0,54719.99999999999,0.6523556526745112,87.1575,87.1673,54687,58878,Pipistrellus pygmaeus,0.022,0.023,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
4213,HF,87.20683333333334,70500.0,77760.0,-0.0422781088604229,87.2045,87.2435,68437,82708,Rhinolophus ferrumequinum,0.031,0.031,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
