start_time,end_time,low_freq,high_freq,class,class_prob,det_prob,individual,event,input_file,Recover Folder,SD Card,Site name
19.7575,19.7727,22031.0,28888.0,Nyctalus noctula,0.23,0.598,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240723_043000.WAV,recover-20240729,UBNA_007,Carp Pond
19.7925,19.8018,27187.0,34774.0,Nyctalus leisleri,0.362,0.6,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240723_043000.WAV,recover-20240729,UBNA_007,Carp Pond
19.9065,19.9155,28046.0,34217.0,Nyctalus leisleri,0.258,0.544,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240723_043000.WAV,recover-20240729,UBNA_007,Carp Pond
19.9365,19.952,22890.0,27215.0,Nyctalus leisleri,0.504,0.587,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240723_043000.WAV,recover-20240729,UBNA_007,Carp Pond
20.0285,20.0372,27187.0,34841.0,Nyctalus leisleri,0.358,0.625,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240723_043000.WAV,recover-20240729,UBNA_007,Carp Pond
20.1555,20.1643,27187.0,34357.0,Nyctalus leisleri,0.293,0.591,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240723_043000.WAV,recover-20240729,UBNA_007,Carp Pond
20.1805,20.197,22031.0,28786.0,Nyctalus noctula,0.235,0.573,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240723_043000.WAV,recover-20240729,UBNA_007,Carp Pond
20.3455,20.3591,22890.0,28288.0,Nyctalus leisleri,0.448,0.614,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240723_043000.WAV,recover-20240729,UBNA_007,Carp Pond
20.5965,20.6138,22031.0,26877.0,Nyctalus leisleri,0.331,0.588,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240723_043000.WAV,recover-20240729,UBNA_007,Carp Pond
20.8755,20.8934,22031.0,26793.0,Nyctalus leisleri,0.336,0.585,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240723_043000.WAV,recover-20240729,UBNA_007,Carp Pond
21.0795,21.0953,22890.0,28258.0,Nyctalus leisleri,0.278,0.592,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240723_043000.WAV,recover-20240729,UBNA_007,Carp Pond
21.2415,21.2526,24609.0,31908.0,Nyctalus leisleri,0.373,0.66,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240723_043000.WAV,recover-20240729,UBNA_007,Carp Pond
21.4055,21.4153,25468.0,32062.0,Nyctalus leisleri,0.435,0.651,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240723_043000.WAV,recover-20240729,UBNA_007,Carp Pond
22.1995,22.2097,23750.0,29730.0,Nyctalus leisleri,0.43,0.656,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240723_043000.WAV,recover-20240729,UBNA_007,Carp Pond
22.3455,22.3589,22890.0,28016.0,Nyctalus leisleri,0.427,0.64,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240723_043000.WAV,recover-20240729,UBNA_007,Carp Pond
22.7195,22.7336,22890.0,28624.0,Nyctalus leisleri,0.443,0.639,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240723_043000.WAV,recover-20240729,UBNA_007,Carp Pond
23.1335,23.1466,22031.0,28132.0,Nyctalus leisleri,0.383,0.637,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240723_043000.WAV,recover-20240729,UBNA_007,Carp Pond
23.4135,23.4228,27187.0,33276.0,Nyctalus leisleri,0.273,0.539,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240723_043000.WAV,recover-20240729,UBNA_007,Carp Pond
24.1785,24.1911,23750.0,29002.0,Nyctalus leisleri,0.411,0.607,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240723_043000.WAV,recover-20240729,UBNA_007,Carp Pond
24.3305,24.3432,24609.0,28799.0,Nyctalus leisleri,0.39,0.515,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240723_043000.WAV,recover-20240729,UBNA_007,Carp Pond
24.4795,24.4913,23750.0,29748.0,Nyctalus leisleri,0.533,0.661,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240723_043000.WAV,recover-20240729,UBNA_007,Carp Pond
24.7785,24.7898,24609.0,30363.0,Nyctalus leisleri,0.537,0.669,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240723_043000.WAV,recover-20240729,UBNA_007,Carp Pond
24.9395,24.9501,25468.0,30720.0,Nyctalus leisleri,0.478,0.619,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240723_043000.WAV,recover-20240729,UBNA_007,Carp Pond
25.1635,25.176,22890.0,30151.0,Nyctalus leisleri,0.439,0.633,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240723_043000.WAV,recover-20240729,UBNA_007,Carp Pond
25.3265,25.3393,23750.0,29173.0,Nyctalus leisleri,0.548,0.682,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240723_043000.WAV,recover-20240729,UBNA_007,Carp Pond
25.4475,25.4585,24609.0,30635.0,Nyctalus leisleri,0.418,0.615,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240723_043000.WAV,recover-20240729,UBNA_007,Carp Pond
25.5895,25.6015,23750.0,31332.0,Nyctalus leisleri,0.297,0.613,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240723_043000.WAV,recover-20240729,UBNA_007,Carp Pond
25.7315,25.7455,23750.0,30969.0,Nyctalus leisleri,0.455,0.682,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240723_043000.WAV,recover-20240729,UBNA_007,Carp Pond
25.9025,25.9168,22890.0,29296.0,Nyctalus leisleri,0.424,0.63,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240723_043000.WAV,recover-20240729,UBNA_007,Carp Pond
26.2355,26.2486,23750.0,29724.0,Nyctalus leisleri,0.444,0.656,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240723_043000.WAV,recover-20240729,UBNA_007,Carp Pond
26.4835,26.4981,22890.0,28330.0,Nyctalus leisleri,0.259,0.586,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240723_043000.WAV,recover-20240729,UBNA_007,Carp Pond
26.7575,26.7731,22031.0,27645.0,Nyctalus leisleri,0.272,0.616,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240723_043000.WAV,recover-20240729,UBNA_007,Carp Pond
26.9265,26.9398,22031.0,27755.0,Nyctalus noctula,0.3,0.676,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240723_043000.WAV,recover-20240729,UBNA_007,Carp Pond
27.0955,27.1095,22890.0,28506.0,Nyctalus leisleri,0.374,0.599,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240723_043000.WAV,recover-20240729,UBNA_007,Carp Pond
27.3535,27.3696,22031.0,27229.0,Nyctalus leisleri,0.371,0.612,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240723_043000.WAV,recover-20240729,UBNA_007,Carp Pond
27.6095,27.6258,22031.0,27435.0,Nyctalus leisleri,0.272,0.533,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240723_043000.WAV,recover-20240729,UBNA_007,Carp Pond
27.8825,27.8989,22031.0,26574.0,Nyctalus noctula,0.264,0.542,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240723_043000.WAV,recover-20240729,UBNA_007,Carp Pond
28.0755,28.0909,22890.0,27996.0,Nyctalus leisleri,0.506,0.64,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240723_043000.WAV,recover-20240729,UBNA_007,Carp Pond
28.3265,28.3438,22031.0,26400.0,Nyctalus leisleri,0.452,0.564,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240723_043000.WAV,recover-20240729,UBNA_007,Carp Pond
28.4975,28.5127,22890.0,27209.0,Nyctalus leisleri,0.474,0.617,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240723_043000.WAV,recover-20240729,UBNA_007,Carp Pond
28.7605,28.7762,22031.0,27050.0,Nyctalus leisleri,0.394,0.521,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240723_043000.WAV,recover-20240729,UBNA_007,Carp Pond
29.0365,29.0494,22031.0,27787.0,Nyctalus leisleri,0.27,0.575,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240723_043000.WAV,recover-20240729,UBNA_007,Carp Pond
29.2255,29.2415,22031.0,26659.0,Nyctalus leisleri,0.451,0.586,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240723_043000.WAV,recover-20240729,UBNA_007,Carp Pond
29.4795,29.4936,22031.0,27077.0,Nyctalus leisleri,0.275,0.609,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240723_043000.WAV,recover-20240729,UBNA_007,Carp Pond
29.7305,29.7457,22890.0,26661.0,Nyctalus leisleri,0.424,0.524,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240723_043000.WAV,recover-20240729,UBNA_007,Carp Pond
29.9905,30.003,22890.0,27679.0,Nyctalus leisleri,0.379,0.56,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240723_043000.WAV,recover-20240729,UBNA_007,Carp Pond
30.1685,30.1799,22890.0,28751.0,Nyctalus leisleri,0.29,0.548,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240723_043000.WAV,recover-20240729,UBNA_007,Carp Pond
30.3715,30.382,24609.0,31522.0,Nyctalus leisleri,0.296,0.579,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240723_043000.WAV,recover-20240729,UBNA_007,Carp Pond
31.2485,31.2616,23750.0,27846.0,Nyctalus leisleri,0.405,0.529,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240723_043000.WAV,recover-20240729,UBNA_007,Carp Pond
31.4555,31.4693,23750.0,29111.0,Nyctalus leisleri,0.499,0.666,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240723_043000.WAV,recover-20240729,UBNA_007,Carp Pond
31.7445,31.7554,24609.0,30434.0,Eptesicus serotinus,0.246,0.538,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240723_043000.WAV,recover-20240729,UBNA_007,Carp Pond
31.8995,31.9113,23750.0,30818.0,Nyctalus leisleri,0.33,0.624,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240723_043000.WAV,recover-20240729,UBNA_007,Carp Pond
32.1185,32.1308,22890.0,28597.0,Nyctalus leisleri,0.559,0.66,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240723_043000.WAV,recover-20240729,UBNA_007,Carp Pond
32.2745,32.2871,22890.0,29060.0,Nyctalus leisleri,0.41,0.658,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240723_043000.WAV,recover-20240729,UBNA_007,Carp Pond
32.4985,32.5119,22890.0,28376.0,Nyctalus leisleri,0.402,0.611,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240723_043000.WAV,recover-20240729,UBNA_007,Carp Pond
32.6545,32.6674,22890.0,28600.0,Nyctalus leisleri,0.489,0.637,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240723_043000.WAV,recover-20240729,UBNA_007,Carp Pond
32.8825,32.8944,22890.0,30062.0,Nyctalus noctula,0.211,0.602,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240723_043000.WAV,recover-20240729,UBNA_007,Carp Pond
33.033500000000004,33.047200000000004,23750.0,28903.0,Nyctalus leisleri,0.534,0.642,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240723_043000.WAV,recover-20240729,UBNA_007,Carp Pond
33.1735,33.186,23750.0,29760.0,Nyctalus leisleri,0.393,0.637,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240723_043000.WAV,recover-20240729,UBNA_007,Carp Pond
33.3085,33.3217,23750.0,29485.0,Nyctalus leisleri,0.334,0.57,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240723_043000.WAV,recover-20240729,UBNA_007,Carp Pond
33.408500000000004,33.4184,28046.0,35474.0,Eptesicus serotinus,0.262,0.603,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240723_043000.WAV,recover-20240729,UBNA_007,Carp Pond
33.4615,33.4752,23750.0,28914.0,Nyctalus leisleri,0.538,0.662,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240723_043000.WAV,recover-20240729,UBNA_007,Carp Pond
33.5745,33.5858,24609.0,30383.0,Nyctalus leisleri,0.491,0.657,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240723_043000.WAV,recover-20240729,UBNA_007,Carp Pond
33.6675,33.6778,27187.0,35369.0,Nyctalus leisleri,0.301,0.647,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240723_043000.WAV,recover-20240729,UBNA_007,Carp Pond
33.7705,33.783,23750.0,29892.0,Nyctalus leisleri,0.464,0.629,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240723_043000.WAV,recover-20240729,UBNA_007,Carp Pond
33.9165,33.9314,22890.0,28709.0,Nyctalus leisleri,0.275,0.543,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240723_043000.WAV,recover-20240729,UBNA_007,Carp Pond
33.9555,33.9653,27187.0,33715.0,Nyctalus leisleri,0.4,0.646,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240723_043000.WAV,recover-20240729,UBNA_007,Carp Pond
34.1655,34.1805,22890.0,28047.0,Nyctalus leisleri,0.389,0.621,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240723_043000.WAV,recover-20240729,UBNA_007,Carp Pond
34.3235,34.3386,22890.0,30334.0,Nyctalus noctula,0.21,0.61,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240723_043000.WAV,recover-20240729,UBNA_007,Carp Pond
34.5795,34.5956,22890.0,26871.0,Nyctalus leisleri,0.386,0.563,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240723_043000.WAV,recover-20240729,UBNA_007,Carp Pond
34.7385,34.7548,22890.0,29356.0,Nyctalus noctula,0.237,0.547,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240723_043000.WAV,recover-20240729,UBNA_007,Carp Pond
34.8475,34.858,27187.0,33215.0,Nyctalus leisleri,0.482,0.67,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240723_043000.WAV,recover-20240729,UBNA_007,Carp Pond
34.960499999999996,34.9693,26328.0,33330.0,Nyctalus leisleri,0.429,0.632,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240723_043000.WAV,recover-20240729,UBNA_007,Carp Pond
34.9925,35.0076,22890.0,29100.0,Nyctalus leisleri,0.323,0.579,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240723_043000.WAV,recover-20240729,UBNA_007,Carp Pond
35.1565,35.172200000000004,22890.0,29828.0,Nyctalus noctula,0.237,0.593,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240723_043000.WAV,recover-20240729,UBNA_007,Carp Pond
35.3245,35.3409,22890.0,29412.0,Nyctalus leisleri,0.331,0.581,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240723_043000.WAV,recover-20240729,UBNA_007,Carp Pond
35.4715,35.4866,22890.0,29460.0,Nyctalus leisleri,0.322,0.587,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240723_043000.WAV,recover-20240729,UBNA_007,Carp Pond
35.6475,35.6621,23750.0,31421.0,Nyctalus leisleri,0.436,0.631,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240723_043000.WAV,recover-20240729,UBNA_007,Carp Pond
35.8905,35.9099,22031.0,30039.0,Nyctalus noctula,0.322,0.583,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240723_043000.WAV,recover-20240729,UBNA_007,Carp Pond
36.0565,36.0719,22890.0,31601.0,Nyctalus leisleri,0.259,0.626,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240723_043000.WAV,recover-20240729,UBNA_007,Carp Pond
36.167500000000004,36.1809,23750.0,35804.0,Eptesicus serotinus,0.384,0.652,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240723_043000.WAV,recover-20240729,UBNA_007,Carp Pond
36.3045,36.3166,25468.0,38110.0,Nyctalus leisleri,0.352,0.702,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240723_043000.WAV,recover-20240729,UBNA_007,Carp Pond
36.4265,36.4392,23750.0,33506.0,Eptesicus serotinus,0.368,0.669,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240723_043000.WAV,recover-20240729,UBNA_007,Carp Pond
36.5805,36.5931,24609.0,34286.0,Eptesicus serotinus,0.251,0.659,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240723_043000.WAV,recover-20240729,UBNA_007,Carp Pond
36.7245,36.7405,22890.0,30848.0,Eptesicus serotinus,0.266,0.606,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240723_043000.WAV,recover-20240729,UBNA_007,Carp Pond
36.966499999999996,36.9808,22890.0,30446.0,Nyctalus leisleri,0.325,0.647,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240723_043000.WAV,recover-20240729,UBNA_007,Carp Pond
37.1775,37.1922,22890.0,30682.0,Nyctalus leisleri,0.305,0.635,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240723_043000.WAV,recover-20240729,UBNA_007,Carp Pond
37.3855,37.4005,22031.0,28127.0,Nyctalus leisleri,0.287,0.587,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240723_043000.WAV,recover-20240729,UBNA_007,Carp Pond
37.5565,37.5721,22031.0,27867.0,Nyctalus noctula,0.254,0.595,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240723_043000.WAV,recover-20240729,UBNA_007,Carp Pond
37.7145,37.7292,22890.0,27346.0,Nyctalus leisleri,0.315,0.615,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240723_043000.WAV,recover-20240729,UBNA_007,Carp Pond
37.9655,37.9829,22031.0,26420.0,Nyctalus leisleri,0.441,0.645,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240723_043000.WAV,recover-20240729,UBNA_007,Carp Pond
38.2265,38.2429,22031.0,27088.0,Nyctalus leisleri,0.309,0.588,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240723_043000.WAV,recover-20240729,UBNA_007,Carp Pond
38.3855,38.4006,22890.0,27274.0,Nyctalus leisleri,0.663,0.713,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240723_043000.WAV,recover-20240729,UBNA_007,Carp Pond
38.6285,38.644800000000004,22031.0,26449.0,Nyctalus leisleri,0.489,0.595,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240723_043000.WAV,recover-20240729,UBNA_007,Carp Pond
38.7905,38.8053,22890.0,27875.0,Nyctalus leisleri,0.506,0.617,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240723_043000.WAV,recover-20240729,UBNA_007,Carp Pond
39.2945,39.3085,22031.0,25815.0,Nyctalus leisleri,0.558,0.625,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240723_043000.WAV,recover-20240729,UBNA_007,Carp Pond
39.4365,39.4513,23750.0,29570.0,Nyctalus leisleri,0.435,0.639,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240723_043000.WAV,recover-20240729,UBNA_007,Carp Pond
39.545500000000004,39.5555,25468.0,31076.0,Nyctalus leisleri,0.35,0.5,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240723_043000.WAV,recover-20240729,UBNA_007,Carp Pond
39.8055,39.8189,24609.0,30279.0,Nyctalus leisleri,0.611,0.707,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240723_043000.WAV,recover-20240729,UBNA_007,Carp Pond
40.0105,40.024100000000004,23750.0,31490.0,Nyctalus leisleri,0.364,0.678,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240723_043000.WAV,recover-20240729,UBNA_007,Carp Pond
40.1335,40.1423,27187.0,33802.0,Nyctalus leisleri,0.427,0.626,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240723_043000.WAV,recover-20240729,UBNA_007,Carp Pond
40.2195,40.2285,28046.0,35146.0,Nyctalus leisleri,0.372,0.636,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240723_043000.WAV,recover-20240729,UBNA_007,Carp Pond
41.0215,41.0362,24609.0,29321.0,Nyctalus leisleri,0.506,0.611,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240723_043000.WAV,recover-20240729,UBNA_007,Carp Pond
41.1695,41.1838,22890.0,29182.0,Nyctalus leisleri,0.387,0.601,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240723_043000.WAV,recover-20240729,UBNA_007,Carp Pond
41.3715,41.3867,22890.0,27545.0,Nyctalus leisleri,0.405,0.584,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240723_043000.WAV,recover-20240729,UBNA_007,Carp Pond
41.7265,41.7434,22031.0,26680.0,Nyctalus leisleri,0.289,0.604,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240723_043000.WAV,recover-20240729,UBNA_007,Carp Pond
41.9695,41.9874,22031.0,25882.0,Nyctalus leisleri,0.47,0.532,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240723_043000.WAV,recover-20240729,UBNA_007,Carp Pond
42.2295,42.2462,22031.0,26830.0,Nyctalus leisleri,0.437,0.627,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240723_043000.WAV,recover-20240729,UBNA_007,Carp Pond
42.5295,42.5466,21171.0,26211.0,Nyctalus noctula,0.262,0.603,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240723_043000.WAV,recover-20240729,UBNA_007,Carp Pond
42.7735,42.79,21171.0,26108.0,Nyctalus noctula,0.449,0.672,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240723_043000.WAV,recover-20240729,UBNA_007,Carp Pond
43.6785,43.6931,22031.0,27066.0,Nyctalus leisleri,0.602,0.668,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240723_043000.WAV,recover-20240729,UBNA_007,Carp Pond
44.8845,44.8962,24609.0,29066.0,Nyctalus leisleri,0.375,0.537,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240723_043000.WAV,recover-20240729,UBNA_007,Carp Pond
44.9975,45.0116,23750.0,28073.0,Nyctalus leisleri,0.656,0.711,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240723_043000.WAV,recover-20240729,UBNA_007,Carp Pond
45.195499999999996,45.2094,22890.0,28411.0,Nyctalus leisleri,0.506,0.639,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240723_043000.WAV,recover-20240729,UBNA_007,Carp Pond
45.5255,45.5412,22031.0,27870.0,Nyctalus leisleri,0.498,0.605,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240723_043000.WAV,recover-20240729,UBNA_007,Carp Pond
45.7555,45.7645,26328.0,32975.0,Nyctalus leisleri,0.409,0.624,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240723_043000.WAV,recover-20240729,UBNA_007,Carp Pond
46.0065,46.022099999999995,22890.0,27188.0,Nyctalus leisleri,0.7,0.746,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240723_043000.WAV,recover-20240729,UBNA_007,Carp Pond
46.2615,46.275999999999996,22031.0,27802.0,Nyctalus leisleri,0.321,0.609,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240723_043000.WAV,recover-20240729,UBNA_007,Carp Pond
46.447500000000005,46.4624,22890.0,27839.0,Nyctalus leisleri,0.381,0.51,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240723_043000.WAV,recover-20240729,UBNA_007,Carp Pond
46.7025,46.7198,22031.0,25110.0,Nyctalus leisleri,0.645,0.676,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240723_043000.WAV,recover-20240729,UBNA_007,Carp Pond
46.9765,46.9944,22031.0,24937.0,Nyctalus leisleri,0.552,0.589,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240723_043000.WAV,recover-20240729,UBNA_007,Carp Pond
47.1905,47.2077,22890.0,26346.0,Nyctalus leisleri,0.582,0.635,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240723_043000.WAV,recover-20240729,UBNA_007,Carp Pond
47.4105,47.4279,22031.0,24841.0,Nyctalus leisleri,0.506,0.541,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240723_043000.WAV,recover-20240729,UBNA_007,Carp Pond
